"Version","Date_of_report","date","Security_region_code","Security_region_name","values.tested_total","values.infected","values.infected_percentage"
1,2021-03-30 09:00:00,2020-07-02,"VR06","Noord- en Oost-Gelderland",487,0,0
1,2021-03-30 09:00:00,2020-07-03,"VR06","Noord- en Oost-Gelderland",496,3,0.604838709677419
1,2021-03-30 09:00:00,2020-07-04,"VR06","Noord- en Oost-Gelderland",353,1,0.28328611898017
1,2021-03-30 09:00:00,2020-07-05,"VR06","Noord- en Oost-Gelderland",148,0,0
1,2021-03-30 09:00:00,2020-07-06,"VR06","Noord- en Oost-Gelderland",497,0,0
1,2021-03-30 09:00:00,2020-07-07,"VR06","Noord- en Oost-Gelderland",524,0,0
1,2021-03-30 09:00:00,2020-07-08,"VR06","Noord- en Oost-Gelderland",535,0,0
1,2021-03-30 09:00:00,2020-07-09,"VR06","Noord- en Oost-Gelderland",520,0,0
1,2021-03-30 09:00:00,2020-07-10,"VR06","Noord- en Oost-Gelderland",511,0,0
1,2021-03-30 09:00:00,2020-07-11,"VR06","Noord- en Oost-Gelderland",454,0,0
1,2021-03-30 09:00:00,2020-07-12,"VR06","Noord- en Oost-Gelderland",154,0,0
1,2021-03-30 09:00:00,2020-07-13,"VR06","Noord- en Oost-Gelderland",489,0,0
1,2021-03-30 09:00:00,2020-07-14,"VR06","Noord- en Oost-Gelderland",686,0,0
1,2021-03-30 09:00:00,2020-07-15,"VR06","Noord- en Oost-Gelderland",546,0,0
1,2021-03-30 09:00:00,2020-07-16,"VR06","Noord- en Oost-Gelderland",636,2,0.314465408805031
1,2021-03-30 09:00:00,2020-07-17,"VR06","Noord- en Oost-Gelderland",613,0,0
1,2021-03-30 09:00:00,2020-07-18,"VR06","Noord- en Oost-Gelderland",540,3,0.555555555555556
1,2021-03-30 09:00:00,2020-07-19,"VR06","Noord- en Oost-Gelderland",229,0,0
1,2021-03-30 09:00:00,2020-07-20,"VR06","Noord- en Oost-Gelderland",665,0,0
1,2021-03-30 09:00:00,2020-07-21,"VR06","Noord- en Oost-Gelderland",760,2,0.263157894736842
1,2021-03-30 09:00:00,2020-07-22,"VR06","Noord- en Oost-Gelderland",756,5,0.661375661375661
1,2021-03-30 09:00:00,2020-07-23,"VR06","Noord- en Oost-Gelderland",714,0,0
1,2021-03-30 09:00:00,2020-07-24,"VR06","Noord- en Oost-Gelderland",733,3,0.409276944065484
1,2021-03-30 09:00:00,2020-07-25,"VR06","Noord- en Oost-Gelderland",673,6,0.891530460624071
1,2021-03-30 09:00:00,2020-07-26,"VR06","Noord- en Oost-Gelderland",333,1,0.3003003003003
1,2021-03-30 09:00:00,2020-07-27,"VR06","Noord- en Oost-Gelderland",719,2,0.278164116828929
1,2021-03-30 09:00:00,2020-07-28,"VR06","Noord- en Oost-Gelderland",738,4,0.5420054200542
1,2021-03-30 09:00:00,2020-07-29,"VR06","Noord- en Oost-Gelderland",713,6,0.841514726507714
1,2021-03-30 09:00:00,2020-07-30,"VR06","Noord- en Oost-Gelderland",598,1,0.167224080267559
1,2021-03-30 09:00:00,2020-07-31,"VR06","Noord- en Oost-Gelderland",486,4,0.823045267489712
1,2021-03-30 09:00:00,2020-08-01,"VR06","Noord- en Oost-Gelderland",313,1,0.319488817891374
1,2021-03-30 09:00:00,2020-08-02,"VR06","Noord- en Oost-Gelderland",213,1,0.469483568075117
1,2021-03-30 09:00:00,2020-08-03,"VR06","Noord- en Oost-Gelderland",408,5,1.22549019607843
1,2021-03-30 09:00:00,2020-08-04,"VR06","Noord- en Oost-Gelderland",553,7,1.26582278481013
1,2021-03-30 09:00:00,2020-08-05,"VR06","Noord- en Oost-Gelderland",522,9,1.72413793103448
1,2021-03-30 09:00:00,2020-08-06,"VR06","Noord- en Oost-Gelderland",448,6,1.33928571428571
1,2021-03-30 09:00:00,2020-08-07,"VR06","Noord- en Oost-Gelderland",504,4,0.793650793650794
1,2021-03-30 09:00:00,2020-08-08,"VR06","Noord- en Oost-Gelderland",441,17,3.85487528344671
1,2021-03-30 09:00:00,2020-08-09,"VR06","Noord- en Oost-Gelderland",265,7,2.64150943396226
1,2021-03-30 09:00:00,2020-08-10,"VR06","Noord- en Oost-Gelderland",418,4,0.956937799043062
1,2021-03-30 09:00:00,2020-08-11,"VR06","Noord- en Oost-Gelderland",523,11,2.10325047801147
1,2021-03-30 09:00:00,2020-08-12,"VR06","Noord- en Oost-Gelderland",456,6,1.31578947368421
1,2021-03-30 09:00:00,2020-08-13,"VR06","Noord- en Oost-Gelderland",584,8,1.36986301369863
1,2021-03-30 09:00:00,2020-08-14,"VR06","Noord- en Oost-Gelderland",533,10,1.87617260787993
1,2021-03-30 09:00:00,2020-08-15,"VR06","Noord- en Oost-Gelderland",398,4,1.00502512562814
1,2021-03-30 09:00:00,2020-08-16,"VR06","Noord- en Oost-Gelderland",373,4,1.07238605898123
1,2021-03-30 09:00:00,2020-08-17,"VR06","Noord- en Oost-Gelderland",483,1,0.20703933747412
1,2021-03-30 09:00:00,2020-08-18,"VR06","Noord- en Oost-Gelderland",581,10,1.72117039586919
1,2021-03-30 09:00:00,2020-08-19,"VR06","Noord- en Oost-Gelderland",610,9,1.47540983606557
1,2021-03-30 09:00:00,2020-08-20,"VR06","Noord- en Oost-Gelderland",708,8,1.12994350282486
1,2021-03-30 09:00:00,2020-08-21,"VR06","Noord- en Oost-Gelderland",700,16,2.28571428571429
1,2021-03-30 09:00:00,2020-08-22,"VR06","Noord- en Oost-Gelderland",618,20,3.23624595469256
1,2021-03-30 09:00:00,2020-08-23,"VR06","Noord- en Oost-Gelderland",462,7,1.51515151515152
1,2021-03-30 09:00:00,2020-08-24,"VR06","Noord- en Oost-Gelderland",668,18,2.69461077844311
1,2021-03-30 09:00:00,2020-08-25,"VR06","Noord- en Oost-Gelderland",849,16,1.88457008244994
1,2021-03-30 09:00:00,2020-08-26,"VR06","Noord- en Oost-Gelderland",705,7,0.99290780141844
1,2021-03-30 09:00:00,2020-08-27,"VR06","Noord- en Oost-Gelderland",800,5,0.625
1,2021-03-30 09:00:00,2020-08-28,"VR06","Noord- en Oost-Gelderland",764,15,1.96335078534031
1,2021-03-30 09:00:00,2020-08-29,"VR06","Noord- en Oost-Gelderland",693,9,1.2987012987013
1,2021-03-30 09:00:00,2020-08-30,"VR06","Noord- en Oost-Gelderland",597,8,1.34003350083752
1,2021-03-30 09:00:00,2020-08-31,"VR06","Noord- en Oost-Gelderland",812,14,1.72413793103448
1,2021-03-30 09:00:00,2020-09-01,"VR06","Noord- en Oost-Gelderland",714,6,0.840336134453782
1,2021-03-30 09:00:00,2020-09-02,"VR06","Noord- en Oost-Gelderland",679,8,1.17820324005891
1,2021-03-30 09:00:00,2020-09-03,"VR06","Noord- en Oost-Gelderland",739,13,1.75913396481732
1,2021-03-30 09:00:00,2020-09-04,"VR06","Noord- en Oost-Gelderland",939,18,1.91693290734824
1,2021-03-30 09:00:00,2020-09-05,"VR06","Noord- en Oost-Gelderland",817,20,2.44798041615667
1,2021-03-30 09:00:00,2020-09-06,"VR06","Noord- en Oost-Gelderland",719,19,2.64255910987483
1,2021-03-30 09:00:00,2020-09-07,"VR06","Noord- en Oost-Gelderland",828,23,2.77777777777778
1,2021-03-30 09:00:00,2020-09-08,"VR06","Noord- en Oost-Gelderland",821,14,1.70523751522533
1,2021-03-30 09:00:00,2020-09-09,"VR06","Noord- en Oost-Gelderland",852,33,3.87323943661972
1,2021-03-30 09:00:00,2020-09-10,"VR06","Noord- en Oost-Gelderland",799,7,0.876095118898623
1,2021-03-30 09:00:00,2020-09-11,"VR06","Noord- en Oost-Gelderland",975,15,1.53846153846154
1,2021-03-30 09:00:00,2020-09-12,"VR06","Noord- en Oost-Gelderland",1105,44,3.98190045248869
1,2021-03-30 09:00:00,2020-09-13,"VR06","Noord- en Oost-Gelderland",1114,31,2.78276481149013
1,2021-03-30 09:00:00,2020-09-14,"VR06","Noord- en Oost-Gelderland",988,32,3.23886639676113
1,2021-03-30 09:00:00,2020-09-15,"VR06","Noord- en Oost-Gelderland",1066,36,3.37711069418387
1,2021-03-30 09:00:00,2020-09-16,"VR06","Noord- en Oost-Gelderland",1155,18,1.55844155844156
1,2021-03-30 09:00:00,2020-09-17,"VR06","Noord- en Oost-Gelderland",1371,51,3.7199124726477
1,2021-03-30 09:00:00,2020-09-18,"VR06","Noord- en Oost-Gelderland",1289,44,3.41349883630721
1,2021-03-30 09:00:00,2020-09-19,"VR06","Noord- en Oost-Gelderland",1279,39,3.04925723221267
1,2021-03-30 09:00:00,2020-09-20,"VR06","Noord- en Oost-Gelderland",1271,48,3.7765538945712
1,2021-03-30 09:00:00,2020-09-21,"VR06","Noord- en Oost-Gelderland",1205,41,3.40248962655602
1,2021-03-30 09:00:00,2020-09-22,"VR06","Noord- en Oost-Gelderland",1106,52,4.70162748643761
1,2021-03-30 09:00:00,2020-09-23,"VR06","Noord- en Oost-Gelderland",1463,64,4.37457279562543
1,2021-03-30 09:00:00,2020-09-24,"VR06","Noord- en Oost-Gelderland",1365,67,4.90842490842491
1,2021-03-30 09:00:00,2020-09-25,"VR06","Noord- en Oost-Gelderland",1391,59,4.24155283968368
1,2021-03-30 09:00:00,2020-09-26,"VR06","Noord- en Oost-Gelderland",1209,45,3.72208436724566
1,2021-03-30 09:00:00,2020-09-27,"VR06","Noord- en Oost-Gelderland",1249,84,6.72538030424339
1,2021-03-30 09:00:00,2020-09-28,"VR06","Noord- en Oost-Gelderland",1233,62,5.02838605028386
1,2021-03-30 09:00:00,2020-09-29,"VR06","Noord- en Oost-Gelderland",1362,66,4.84581497797357
1,2021-03-30 09:00:00,2020-09-30,"VR06","Noord- en Oost-Gelderland",1566,90,5.74712643678161
1,2021-03-30 09:00:00,2020-10-01,"VR06","Noord- en Oost-Gelderland",1501,85,5.66289140572951
1,2021-03-30 09:00:00,2020-10-02,"VR06","Noord- en Oost-Gelderland",1405,95,6.76156583629893
1,2021-03-30 09:00:00,2020-10-03,"VR06","Noord- en Oost-Gelderland",1335,86,6.44194756554307
1,2021-03-30 09:00:00,2020-10-04,"VR06","Noord- en Oost-Gelderland",1205,103,8.54771784232365
1,2021-03-30 09:00:00,2020-10-05,"VR06","Noord- en Oost-Gelderland",1445,130,8.99653979238754
1,2021-03-30 09:00:00,2020-10-06,"VR06","Noord- en Oost-Gelderland",1610,139,8.63354037267081
1,2021-03-30 09:00:00,2020-10-07,"VR06","Noord- en Oost-Gelderland",1598,129,8.07259073842303
1,2021-03-30 09:00:00,2020-10-08,"VR06","Noord- en Oost-Gelderland",1700,216,12.7058823529412
1,2021-03-30 09:00:00,2020-10-09,"VR06","Noord- en Oost-Gelderland",1755,233,13.2763532763533
1,2021-03-30 09:00:00,2020-10-10,"VR06","Noord- en Oost-Gelderland",1723,186,10.7951247823564
1,2021-03-30 09:00:00,2020-10-11,"VR06","Noord- en Oost-Gelderland",1600,155,9.6875
1,2021-03-30 09:00:00,2020-10-12,"VR06","Noord- en Oost-Gelderland",1851,257,13.8843868179363
1,2021-03-30 09:00:00,2020-10-13,"VR06","Noord- en Oost-Gelderland",1825,219,12
1,2021-03-30 09:00:00,2020-10-14,"VR06","Noord- en Oost-Gelderland",1831,189,10.3222282905516
1,2021-03-30 09:00:00,2020-10-15,"VR06","Noord- en Oost-Gelderland",1885,196,10.3978779840849
1,2021-03-30 09:00:00,2020-10-16,"VR06","Noord- en Oost-Gelderland",1965,238,12.1119592875318
1,2021-03-30 09:00:00,2020-10-17,"VR06","Noord- en Oost-Gelderland",1814,180,9.92282249173098
1,2021-03-30 09:00:00,2020-10-18,"VR06","Noord- en Oost-Gelderland",1640,196,11.9512195121951
1,2021-03-30 09:00:00,2020-10-19,"VR06","Noord- en Oost-Gelderland",1822,220,12.0746432491767
1,2021-03-30 09:00:00,2020-10-20,"VR06","Noord- en Oost-Gelderland",1945,265,13.6246786632391
1,2021-03-30 09:00:00,2020-10-21,"VR06","Noord- en Oost-Gelderland",1887,249,13.1955484896661
1,2021-03-30 09:00:00,2020-10-22,"VR06","Noord- en Oost-Gelderland",1820,301,16.5384615384615
1,2021-03-30 09:00:00,2020-10-23,"VR06","Noord- en Oost-Gelderland",1822,263,14.4346871569704
1,2021-03-30 09:00:00,2020-10-24,"VR06","Noord- en Oost-Gelderland",1874,362,19.3169690501601
1,2021-03-30 09:00:00,2020-10-25,"VR06","Noord- en Oost-Gelderland",1619,267,16.4916615194565
1,2021-03-30 09:00:00,2020-10-26,"VR06","Noord- en Oost-Gelderland",1868,287,15.3640256959315
1,2021-03-30 09:00:00,2020-10-27,"VR06","Noord- en Oost-Gelderland",1713,266,15.5283129013427
1,2021-03-30 09:00:00,2020-10-28,"VR06","Noord- en Oost-Gelderland",2011,256,12.7299850820487
1,2021-03-30 09:00:00,2020-10-29,"VR06","Noord- en Oost-Gelderland",1874,253,13.5005336179296
1,2021-03-30 09:00:00,2020-10-30,"VR06","Noord- en Oost-Gelderland",1901,296,15.5707522356654
1,2021-03-30 09:00:00,2020-10-31,"VR06","Noord- en Oost-Gelderland",1310,200,15.2671755725191
1,2021-03-30 09:00:00,2020-11-01,"VR06","Noord- en Oost-Gelderland",1100,182,16.5454545454545
1,2021-03-30 09:00:00,2020-11-02,"VR06","Noord- en Oost-Gelderland",1946,260,13.360739979445
1,2021-03-30 09:00:00,2020-11-03,"VR06","Noord- en Oost-Gelderland",1586,217,13.6822194199243
1,2021-03-30 09:00:00,2020-11-04,"VR06","Noord- en Oost-Gelderland",1465,197,13.4470989761092
1,2021-03-30 09:00:00,2020-11-05,"VR06","Noord- en Oost-Gelderland",1477,192,12.9993229519296
1,2021-03-30 09:00:00,2020-11-06,"VR06","Noord- en Oost-Gelderland",1305,146,11.1877394636015
1,2021-03-30 09:00:00,2020-11-07,"VR06","Noord- en Oost-Gelderland",1103,157,14.233907524932
1,2021-03-30 09:00:00,2020-11-08,"VR06","Noord- en Oost-Gelderland",1007,131,13.0089374379345
1,2021-03-30 09:00:00,2020-11-09,"VR06","Noord- en Oost-Gelderland",1659,161,9.70464135021097
1,2021-03-30 09:00:00,2020-11-10,"VR06","Noord- en Oost-Gelderland",1563,179,11.4523352527191
1,2021-03-30 09:00:00,2020-11-11,"VR06","Noord- en Oost-Gelderland",1429,150,10.4968509447166
1,2021-03-30 09:00:00,2020-11-12,"VR06","Noord- en Oost-Gelderland",1422,161,11.3220815752461
1,2021-03-30 09:00:00,2020-11-13,"VR06","Noord- en Oost-Gelderland",1268,183,14.4321766561514
1,2021-03-30 09:00:00,2020-11-14,"VR06","Noord- en Oost-Gelderland",952,130,13.6554621848739
1,2021-03-30 09:00:00,2020-11-15,"VR06","Noord- en Oost-Gelderland",958,147,15.3444676409186
1,2021-03-30 09:00:00,2020-11-16,"VR06","Noord- en Oost-Gelderland",1773,207,11.6751269035533
1,2021-03-30 09:00:00,2020-11-17,"VR06","Noord- en Oost-Gelderland",1585,177,11.1671924290221
1,2021-03-30 09:00:00,2020-11-18,"VR06","Noord- en Oost-Gelderland",1945,209,10.745501285347
1,2021-03-30 09:00:00,2020-11-19,"VR06","Noord- en Oost-Gelderland",1841,168,9.1254752851711
1,2021-03-30 09:00:00,2020-11-20,"VR06","Noord- en Oost-Gelderland",1389,131,9.43124550035997
1,2021-03-30 09:00:00,2020-11-21,"VR06","Noord- en Oost-Gelderland",1197,129,10.7769423558897
1,2021-03-30 09:00:00,2020-11-22,"VR06","Noord- en Oost-Gelderland",1126,102,9.05861456483126
1,2021-03-30 09:00:00,2020-11-23,"VR06","Noord- en Oost-Gelderland",2013,205,10.1838052657725
1,2021-03-30 09:00:00,2020-11-24,"VR06","Noord- en Oost-Gelderland",1855,168,9.05660377358491
1,2021-03-30 09:00:00,2020-11-25,"VR06","Noord- en Oost-Gelderland",1779,191,10.7363687464868
1,2021-03-30 09:00:00,2020-11-26,"VR06","Noord- en Oost-Gelderland",1680,177,10.5357142857143
1,2021-03-30 09:00:00,2020-11-27,"VR06","Noord- en Oost-Gelderland",1426,151,10.5890603085554
1,2021-03-30 09:00:00,2020-11-28,"VR06","Noord- en Oost-Gelderland",1117,117,10.4744852282901
1,2021-03-30 09:00:00,2020-11-29,"VR06","Noord- en Oost-Gelderland",1074,122,11.3594040968343
1,2021-03-30 09:00:00,2020-11-30,"VR06","Noord- en Oost-Gelderland",2083,208,9.9855976956313
1,2021-03-30 09:00:00,2020-12-01,"VR06","Noord- en Oost-Gelderland",2140,202,9.4392523364486
1,2021-03-30 09:00:00,2020-12-02,"VR06","Noord- en Oost-Gelderland",2370,226,9.53586497890295
1,2021-03-30 09:00:00,2020-12-03,"VR06","Noord- en Oost-Gelderland",2264,243,10.7332155477032
1,2021-03-30 09:00:00,2020-12-04,"VR06","Noord- en Oost-Gelderland",2047,246,12.0175867122618
1,2021-03-30 09:00:00,2020-12-05,"VR06","Noord- en Oost-Gelderland",1255,153,12.191235059761
1,2021-03-30 09:00:00,2020-12-06,"VR06","Noord- en Oost-Gelderland",1884,253,13.4288747346072
1,2021-03-30 09:00:00,2020-12-07,"VR06","Noord- en Oost-Gelderland",3023,306,10.1223949718822
1,2021-03-30 09:00:00,2020-12-08,"VR06","Noord- en Oost-Gelderland",2896,335,11.5676795580111
1,2021-03-30 09:00:00,2020-12-09,"VR06","Noord- en Oost-Gelderland",3543,400,11.2898673440587
1,2021-03-30 09:00:00,2020-12-10,"VR06","Noord- en Oost-Gelderland",3281,332,10.1188661993295
1,2021-03-30 09:00:00,2020-12-11,"VR06","Noord- en Oost-Gelderland",3058,362,11.8378024852845
1,2021-03-30 09:00:00,2020-12-12,"VR06","Noord- en Oost-Gelderland",2611,298,11.4132516277288
1,2021-03-30 09:00:00,2020-12-13,"VR06","Noord- en Oost-Gelderland",2353,307,13.0471738206545
1,2021-03-30 09:00:00,2020-12-14,"VR06","Noord- en Oost-Gelderland",3528,443,12.5566893424036
1,2021-03-30 09:00:00,2020-12-15,"VR06","Noord- en Oost-Gelderland",3153,438,13.8915318744053
1,2021-03-30 09:00:00,2020-12-16,"VR06","Noord- en Oost-Gelderland",3304,477,14.4370460048426
1,2021-03-30 09:00:00,2020-12-17,"VR06","Noord- en Oost-Gelderland",2965,455,15.3456998313659
1,2021-03-30 09:00:00,2020-12-18,"VR06","Noord- en Oost-Gelderland",2792,461,16.5114613180516
1,2021-03-30 09:00:00,2020-12-19,"VR06","Noord- en Oost-Gelderland",2872,441,15.3551532033426
1,2021-03-30 09:00:00,2020-12-20,"VR06","Noord- en Oost-Gelderland",2675,410,15.3271028037383
1,2021-03-30 09:00:00,2020-12-21,"VR06","Noord- en Oost-Gelderland",3555,517,14.5428973277075
1,2021-03-30 09:00:00,2020-12-22,"VR06","Noord- en Oost-Gelderland",3654,504,13.7931034482759
1,2021-03-30 09:00:00,2020-12-23,"VR06","Noord- en Oost-Gelderland",3327,474,14.2470694319207
1,2021-03-30 09:00:00,2020-12-24,"VR06","Noord- en Oost-Gelderland",2311,336,14.5391605365643
1,2021-03-30 09:00:00,2020-12-25,"VR06","Noord- en Oost-Gelderland",1947,335,17.205957883924
1,2021-03-30 09:00:00,2020-12-26,"VR06","Noord- en Oost-Gelderland",1948,320,16.4271047227926
1,2021-03-30 09:00:00,2020-12-27,"VR06","Noord- en Oost-Gelderland",2495,375,15.0300601202405
1,2021-03-30 09:00:00,2020-12-28,"VR06","Noord- en Oost-Gelderland",3027,433,14.3045920052858
1,2021-03-30 09:00:00,2020-12-29,"VR06","Noord- en Oost-Gelderland",3219,444,13.7931034482759
1,2021-03-30 09:00:00,2020-12-30,"VR06","Noord- en Oost-Gelderland",2937,423,14.4024514811032
1,2021-03-30 09:00:00,2020-12-31,"VR06","Noord- en Oost-Gelderland",1795,291,16.2116991643454
1,2021-03-30 09:00:00,2021-01-01,"VR06","Noord- en Oost-Gelderland",1788,276,15.4362416107383
1,2021-03-30 09:00:00,2021-01-02,"VR06","Noord- en Oost-Gelderland",2560,342,13.359375
1,2021-03-30 09:00:00,2021-01-03,"VR06","Noord- en Oost-Gelderland",1940,283,14.5876288659794
1,2021-03-30 09:00:00,2021-01-04,"VR06","Noord- en Oost-Gelderland",2887,423,14.6518877727745
1,2021-03-30 09:00:00,2021-01-05,"VR06","Noord- en Oost-Gelderland",2934,395,13.4628493524199
1,2021-03-30 09:00:00,2021-01-06,"VR06","Noord- en Oost-Gelderland",2597,347,13.3615710435117
1,2021-03-30 09:00:00,2021-01-07,"VR06","Noord- en Oost-Gelderland",2392,330,13.7959866220736
1,2021-03-30 09:00:00,2021-01-08,"VR06","Noord- en Oost-Gelderland",2194,239,10.8933454876937
1,2021-03-30 09:00:00,2021-01-09,"VR06","Noord- en Oost-Gelderland",1724,212,12.2969837587007
1,2021-03-30 09:00:00,2021-01-10,"VR06","Noord- en Oost-Gelderland",1360,180,13.2352941176471
1,2021-03-30 09:00:00,2021-01-11,"VR06","Noord- en Oost-Gelderland",2150,246,11.4418604651163
1,2021-03-30 09:00:00,2021-01-12,"VR06","Noord- en Oost-Gelderland",1837,217,11.8127381600435
1,2021-03-30 09:00:00,2021-01-13,"VR06","Noord- en Oost-Gelderland",2121,246,11.5983026874116
1,2021-03-30 09:00:00,2021-01-14,"VR06","Noord- en Oost-Gelderland",1874,191,10.1921024546425
1,2021-03-30 09:00:00,2021-01-15,"VR06","Noord- en Oost-Gelderland",1837,207,11.2683723462167
1,2021-03-30 09:00:00,2021-01-16,"VR06","Noord- en Oost-Gelderland",1425,157,11.0175438596491
1,2021-03-30 09:00:00,2021-01-17,"VR06","Noord- en Oost-Gelderland",1360,131,9.63235294117647
1,2021-03-30 09:00:00,2021-01-18,"VR06","Noord- en Oost-Gelderland",2193,245,11.171910624715
1,2021-03-30 09:00:00,2021-01-19,"VR06","Noord- en Oost-Gelderland",1726,202,11.7033603707995
1,2021-03-30 09:00:00,2021-01-20,"VR06","Noord- en Oost-Gelderland",1732,161,9.29561200923787
1,2021-03-30 09:00:00,2021-01-21,"VR06","Noord- en Oost-Gelderland",1696,183,10.7900943396226
1,2021-03-30 09:00:00,2021-01-22,"VR06","Noord- en Oost-Gelderland",1435,158,11.0104529616725
1,2021-03-30 09:00:00,2021-01-23,"VR06","Noord- en Oost-Gelderland",1256,136,10.828025477707
1,2021-03-30 09:00:00,2021-01-24,"VR06","Noord- en Oost-Gelderland",1088,137,12.5919117647059
1,2021-03-30 09:00:00,2021-01-25,"VR06","Noord- en Oost-Gelderland",1760,163,9.26136363636364
1,2021-03-30 09:00:00,2021-01-26,"VR06","Noord- en Oost-Gelderland",1326,132,9.95475113122172
1,2021-03-30 09:00:00,2021-01-27,"VR06","Noord- en Oost-Gelderland",1403,157,11.1903064861012
1,2021-03-30 09:00:00,2021-01-28,"VR06","Noord- en Oost-Gelderland",1372,119,8.6734693877551
1,2021-03-30 09:00:00,2021-01-29,"VR06","Noord- en Oost-Gelderland",1088,111,10.2022058823529
1,2021-03-30 09:00:00,2021-01-30,"VR06","Noord- en Oost-Gelderland",900,99,11
1,2021-03-30 09:00:00,2021-01-31,"VR06","Noord- en Oost-Gelderland",778,107,13.7532133676093
1,2021-03-30 09:00:00,2021-02-01,"VR06","Noord- en Oost-Gelderland",1398,128,9.15593705293276
1,2021-03-30 09:00:00,2021-02-02,"VR06","Noord- en Oost-Gelderland",1290,113,8.75968992248062
1,2021-03-30 09:00:00,2021-02-03,"VR06","Noord- en Oost-Gelderland",1426,144,10.0981767180926
1,2021-03-30 09:00:00,2021-02-04,"VR06","Noord- en Oost-Gelderland",1359,139,10.2281089036056
1,2021-03-30 09:00:00,2021-02-05,"VR06","Noord- en Oost-Gelderland",1221,110,9.00900900900901
1,2021-03-30 09:00:00,2021-02-06,"VR06","Noord- en Oost-Gelderland",1017,128,12.5860373647984
1,2021-03-30 09:00:00,2021-02-07,"VR06","Noord- en Oost-Gelderland",3,0,0
1,2021-03-30 09:00:00,2021-02-08,"VR06","Noord- en Oost-Gelderland",1000,106,10.6
1,2021-03-30 09:00:00,2021-02-09,"VR06","Noord- en Oost-Gelderland",948,84,8.86075949367089
1,2021-03-30 09:00:00,2021-02-10,"VR06","Noord- en Oost-Gelderland",1169,104,8.89649272882806
1,2021-03-30 09:00:00,2021-02-11,"VR06","Noord- en Oost-Gelderland",1011,104,10.2868447082097
1,2021-03-30 09:00:00,2021-02-12,"VR06","Noord- en Oost-Gelderland",932,84,9.01287553648069
1,2021-03-30 09:00:00,2021-02-13,"VR06","Noord- en Oost-Gelderland",733,81,11.0504774897681
1,2021-03-30 09:00:00,2021-02-14,"VR06","Noord- en Oost-Gelderland",738,85,11.5176151761518
1,2021-03-30 09:00:00,2021-02-15,"VR06","Noord- en Oost-Gelderland",807,78,9.66542750929368
1,2021-03-30 09:00:00,2021-02-16,"VR06","Noord- en Oost-Gelderland",1726,151,8.74855156431054
1,2021-03-30 09:00:00,2021-02-17,"VR06","Noord- en Oost-Gelderland",1526,122,7.99475753604194
1,2021-03-30 09:00:00,2021-02-18,"VR06","Noord- en Oost-Gelderland",1511,146,9.66247518199868
1,2021-03-30 09:00:00,2021-02-19,"VR06","Noord- en Oost-Gelderland",1330,115,8.64661654135338
1,2021-03-30 09:00:00,2021-02-20,"VR06","Noord- en Oost-Gelderland",1366,84,6.1493411420205
1,2021-03-30 09:00:00,2021-02-21,"VR06","Noord- en Oost-Gelderland",1112,86,7.73381294964029
1,2021-03-30 09:00:00,2021-02-22,"VR06","Noord- en Oost-Gelderland",1704,145,8.5093896713615
1,2021-03-30 09:00:00,2021-02-23,"VR06","Noord- en Oost-Gelderland",1727,123,7.12217718587145
1,2021-03-30 09:00:00,2021-02-24,"VR06","Noord- en Oost-Gelderland",1863,146,7.83682232957595
1,2021-03-30 09:00:00,2021-02-25,"VR06","Noord- en Oost-Gelderland",1657,146,8.8111044055522
1,2021-03-30 09:00:00,2021-02-26,"VR06","Noord- en Oost-Gelderland",1604,146,9.10224438902743
1,2021-03-30 09:00:00,2021-02-27,"VR06","Noord- en Oost-Gelderland",1562,127,8.13060179257362
1,2021-03-30 09:00:00,2021-02-28,"VR06","Noord- en Oost-Gelderland",1493,109,7.3007367716008
1,2021-03-30 09:00:00,2021-03-01,"VR06","Noord- en Oost-Gelderland",2178,142,6.51974288337925
1,2021-03-30 09:00:00,2021-03-02,"VR06","Noord- en Oost-Gelderland",2002,156,7.79220779220779
1,2021-03-30 09:00:00,2021-03-03,"VR06","Noord- en Oost-Gelderland",2133,186,8.72011251758087
1,2021-03-30 09:00:00,2021-03-04,"VR06","Noord- en Oost-Gelderland",1969,152,7.71965464702895
1,2021-03-30 09:00:00,2021-03-05,"VR06","Noord- en Oost-Gelderland",1882,151,8.02337938363443
1,2021-03-30 09:00:00,2021-03-06,"VR06","Noord- en Oost-Gelderland",1911,161,8.42490842490843
1,2021-03-30 09:00:00,2021-03-07,"VR06","Noord- en Oost-Gelderland",2105,153,7.26840855106888
1,2021-03-30 09:00:00,2021-03-08,"VR06","Noord- en Oost-Gelderland",3185,188,5.90266875981162
1,2021-03-30 09:00:00,2021-03-09,"VR06","Noord- en Oost-Gelderland",3319,223,6.71889123229889
1,2021-03-30 09:00:00,2021-03-10,"VR06","Noord- en Oost-Gelderland",3327,244,7.33393447550346
1,2021-03-30 09:00:00,2021-03-11,"VR06","Noord- en Oost-Gelderland",2956,240,8.1190798376184
1,2021-03-30 09:00:00,2021-03-12,"VR06","Noord- en Oost-Gelderland",2514,229,9.10898965791567
1,2021-03-30 09:00:00,2021-03-13,"VR06","Noord- en Oost-Gelderland",2914,180,6.1770761839396
1,2021-03-30 09:00:00,2021-03-14,"VR06","Noord- en Oost-Gelderland",2855,235,8.23117338003503
1,2021-03-30 09:00:00,2021-03-15,"VR06","Noord- en Oost-Gelderland",3887,251,6.45742217648572
