year,week,cbs_deaths,covid_deaths
2014,26,1865,0
2014,27,1867,0
2014,28,1853,0
2014,29,2039,0
2014,30,1999,0
2014,31,1905,0
2014,32,1815,0
2014,33,1707,0
2014,34,1783,0
2014,35,1881,0
2014,36,1893,0
2014,37,1837,0
2014,38,1912,0
2014,39,1792,0
2014,40,1861,0
2014,41,1882,0
2014,42,1930,0
2014,43,1967,0
2014,44,1942,0
2014,45,1922,0
2014,46,1976,0
2014,47,2024,0
2014,48,2105,0
2014,49,2088,0
2014,50,2285,0
2014,51,2326,0
2014,52,2279,0
2015,1,2461,0
2015,2,2525,0
2015,3,2526,0
2015,4,2510,0
2015,5,2644,0
2015,6,2727,0
2015,7,2892,0
2015,8,2774,0
2015,9,2643,0
2015,10,2457,0
2015,11,2380,0
2015,12,2380,0
2015,13,2270,0
2015,14,2163,0
2015,15,2218,0
2015,16,2152,0
2015,17,2087,0
2015,18,2005,0
2015,19,2063,0
2015,20,1976,0
2015,21,1950,0
2015,22,1905,0
2015,23,1942,0
2015,24,2003,0
2015,25,1900,0
2015,26,1888,0
2015,27,2301,0
2015,28,1908,0
2015,29,1797,0
2015,30,1740,0
2015,31,1777,0
2015,32,1997,0
2015,33,1852,0
2015,34,1755,0
2015,35,1919,0
2015,36,1775,0
2015,37,1917,0
2015,38,1844,0
2015,39,1932,0
2015,40,1973,0
2015,41,2019,0
2015,42,2059,0
2015,43,2038,0
2015,44,2095,0
2015,45,1951,0
2015,46,1934,0
2015,47,2020,0
2015,48,2021,0
2015,49,1992,0
2015,50,2113,0
2015,51,2085,0
2015,52,2031,0
2016,1,2244,0
2016,2,2234,0
2016,3,2295,0
2016,4,2263,0
2016,5,2180,0
2016,6,2127,0
2016,7,2121,0
2016,8,2230,0
2016,9,2336,0
2016,10,2264,0
2016,11,2248,0
2016,12,2364,0
2016,13,2273,0
2016,14,2080,0
2016,15,2160,0
2016,16,2049,0
2016,17,1996,0
2016,18,2087,0
2016,19,2065,0
2016,20,1926,0
2016,21,1946,0
2016,22,1885,0
2016,23,1856,0
2016,24,1851,0
2016,25,1920,0
2016,26,1846,0
2016,27,1899,0
2016,28,1933,0
2016,29,2030,0
2016,30,1917,0
2016,31,1801,0
2016,32,1788,0
2016,33,1976,0
2016,34,2120,0
2016,35,1866,0
2016,36,1835,0
2016,37,1938,0
2016,38,1769,0
2016,39,1906,0
2016,40,1904,0
2016,41,2065,0
2016,42,2041,0
2016,43,2025,0
2016,44,2088,0
2016,45,2093,0
2016,46,2177,0
2016,47,2143,0
2016,48,2191,0
2016,49,2221,0
2016,50,2221,0
2016,51,2321,0
2016,52,2418,0
2017,1,2557,0
2017,2,2735,0
2017,3,2645,0
2017,4,2691,0
2017,5,2950,0
2017,6,2691,0
2017,7,2631,0
2017,8,2389,0
2017,9,2315,0
2017,10,2138,0
2017,11,2036,0
2017,12,2106,0
2017,13,2068,0
2017,14,1969,0
2017,15,1954,0
2017,16,1917,0
2017,17,2079,0
2017,18,2091,0
2017,19,2009,0
2017,20,2110,0
2017,21,2009,0
2017,22,1981,0
2017,23,1815,0
2017,24,1868,0
2017,25,2101,0
2017,26,1821,0
2017,27,1901,0
2017,28,1847,0
2017,29,1827,0
2017,30,1897,0
2017,31,1808,0
2017,32,1826,0
2017,33,1784,0
2017,34,1951,0
2017,35,1924,0
2017,36,1883,0
2017,37,1823,0
2017,38,1908,0
2017,39,1963,0
2017,40,1955,0
2017,41,2059,0
2017,42,2007,0
2017,43,1913,0
2017,44,1892,0
2017,45,1939,0
2017,46,2078,0
2017,47,2114,0
2017,48,2080,0
2017,49,2276,0
2017,50,2325,0
2017,51,2272,0
2017,52,2350,0
2018,1,2382,0
2018,2,2317,0
2018,3,2336,0
2018,4,2253,0
2018,5,2355,0
2018,6,2353,0
2018,7,2565,0
2018,8,2628,0
2018,9,3002,0
2018,10,3016,0
2018,11,2724,0
2018,12,2594,0
2018,13,2460,0
2018,14,2203,0
2018,15,2175,0
2018,16,2044,0
2018,17,1953,0
2018,18,1867,0
2018,19,1980,0
2018,20,1860,0
2018,21,1951,0
2018,22,1953,0
2018,23,1811,0
2018,24,1734,0
2018,25,1779,0
2018,26,1950,0
2018,27,2080,0
2018,28,1833,0
2018,29,1988,0
2018,30,2107,0
2018,31,2125,0
2018,32,2000,0
2018,33,1887,0
2018,34,1824,0
2018,35,1825,0
2018,36,1909,0
2018,37,1811,0
2018,38,1970,0
2018,39,1831,0
2018,40,1965,0
2018,41,2006,0
2018,42,1957,0
2018,43,1918,0
2018,44,1907,0
2018,45,2049,0
2018,46,2017,0
2018,47,2060,0
2018,48,2107,0
2018,49,2173,0
2018,50,2233,0
2018,51,2263,0
2018,52,2251,0
2019,1,2308,0
2019,2,2347,0
2019,3,2312,0
2019,4,2395,0
2019,5,2421,0
2019,6,2544,0
2019,7,2409,0
2019,8,2418,0
2019,9,2428,0
2019,10,2389,0
2019,11,2335,0
2019,12,2167,0
2019,13,2063,0
2019,14,2183,0
2019,15,1969,0
2019,16,2095,0
2019,17,2046,0
2019,18,2011,0
2019,19,2034,0
2019,20,2034,0
2019,21,1995,0
2019,22,1933,0
2019,23,1966,0
2019,24,1847,0
2019,25,1913,0
2019,26,1980,0
2019,27,1935,0
2019,28,1788,0
2019,29,1882,0
2019,30,2318,0
2019,31,1916,0
2019,32,1766,0
2019,33,1777,0
2019,34,1859,0
2019,35,2006,0
2019,36,1838,0
2019,37,1833,0
2019,38,1923,0
2019,39,1906,0
2019,40,2048,0
2019,41,1951,0
2019,42,1961,0
2019,43,2065,0
2019,44,1935,0
2019,45,2001,0
2019,46,2014,0
2019,47,2187,0
2019,48,2122,0
2019,49,2161,0
2019,50,2213,0
2019,51,2337,0
2019,52,2152,0
2020,1,2243,0
2020,2,2405,0
2020,3,2326,0
2020,4,2216,0
2020,5,2373,0
2020,6,2179,0
2020,7,2321,0
2020,8,2316,0
2020,9,2259,0
2020,10,2222,0
2020,11,2254,18
2020,12,2573,198
2020,13,3216,782
2020,14,4044,1584
2020,15,4308,1979
2020,16,3721,1667
2020,17,3057,1195
2020,18,2432,698
2020,19,2397,535
2020,20,2047,314
2020,21,2087,230
2020,22,1991,160
2020,23,1812,113
2020,24,1905,58
2020,25,1824,43
2020,26,1971,39
2020,27,1772,25
2020,28,1697,13
2020,29,1862,19
2020,30,1818,15
2020,31,1958,20
2020,32,2046,30
2020,33,2885,75
2020,34,2223,42
2020,35,1878,28
2020,36,1903,17
2020,37,1822,19
2020,38,2010,27
2020,39,1927,39
2020,40,1928,84
2020,41,2068,139
2020,42,2156,236
2020,43,2623,502
2020,44,3290,1056
2020,45,3697,1411
2020,46,3439,1328
2020,47,3179,1123
2020,48,2891,874
2020,49,2696,699
2020,50,2778,666
2020,51,2730,654
2020,52,2609,534
