PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DEUTNP,1,1999,1999,1,f,34,1,TU,7,O,199,3,4,.,1
DEUTNP,1,1999,1999,1,f,35,1,TL,7,O,203,3,4,.,1
DEUTNP,1,1999,1999,1,f,35,1,TU,7,O,228,3,4,.,1
DEUTNP,1,1999,1999,1,f,36,1,TL,7,O,208,3,4,.,1
DEUTNP,1,1999,1999,1,f,36,1,TU,7,O,225,3,4,.,1
DEUTNP,1,1999,1999,1,f,37,1,TL,7,O,252,3,4,.,1
DEUTNP,1,1999,1999,1,f,37,1,TU,7,O,287,3,4,.,1
DEUTNP,1,1999,1999,1,f,38,1,TL,7,O,287,3,4,.,1
DEUTNP,1,1999,1999,1,f,38,1,TU,7,O,272,3,4,.,1
DEUTNP,1,1999,1999,1,f,39,1,TL,7,O,325,3,4,.,1
DEUTNP,1,1999,1999,1,f,39,1,TU,7,O,304,3,4,.,1
DEUTNP,1,1999,1999,1,f,40,1,TL,7,O,332,3,4,.,1
DEUTNP,1,1999,1999,1,f,40,1,TU,7,O,335,3,4,.,1
DEUTNP,1,1999,1999,1,f,41,1,TL,7,O,367,3,4,.,1
DEUTNP,1,1999,1999,1,f,41,1,TU,7,O,350,3,4,.,1
DEUTNP,1,1999,1999,1,f,42,1,TL,7,O,394,3,4,.,1
DEUTNP,1,1999,1999,1,f,42,1,TU,7,O,392,3,4,.,1
DEUTNP,1,1999,1999,1,f,43,1,TL,7,O,421,3,4,.,1
DEUTNP,1,1999,1999,1,f,43,1,TU,7,O,437,3,4,.,1
DEUTNP,1,1999,1999,1,f,44,1,TL,7,O,450,3,4,.,1
DEUTNP,1,1999,1999,1,f,44,1,TU,7,O,442,3,4,.,1
DEUTNP,1,1999,1999,1,f,45,1,TL,7,O,517,3,4,.,1
DEUTNP,1,1999,1999,1,f,45,1,TU,7,O,463,3,4,.,1
DEUTNP,1,1999,1999,1,f,46,1,TL,7,O,566,3,4,.,1
DEUTNP,1,1999,1999,1,f,46,1,TU,7,O,531,3,4,.,1
DEUTNP,1,1999,1999,1,f,47,1,TL,7,O,592,3,4,.,1
DEUTNP,1,1999,1999,1,f,47,1,TU,7,O,544,3,4,.,1
DEUTNP,1,1999,1999,1,f,48,1,TL,7,O,616,3,4,.,1
DEUTNP,1,1999,1999,1,f,48,1,TU,7,O,606,3,4,.,1
DEUTNP,1,1999,1999,1,f,49,1,TL,7,O,686,3,4,.,1
DEUTNP,1,1999,1999,1,f,49,1,TU,7,O,634,3,4,.,1
DEUTNP,1,1999,1999,1,f,50,1,TL,7,O,684,3,4,.,1
DEUTNP,1,1999,1999,1,f,50,1,TU,7,O,670,3,4,.,1
DEUTNP,1,1999,1999,1,f,51,1,TL,7,O,717,3,4,.,1
DEUTNP,1,1999,1999,1,f,51,1,TU,7,O,697,3,4,.,1
DEUTNP,1,1999,1999,1,f,52,1,TL,7,O,725,3,4,.,1
DEUTNP,1,1999,1999,1,f,52,1,TU,7,O,696,3,4,.,1
DEUTNP,1,1999,1999,1,f,53,1,TL,7,O,696,3,4,.,1
DEUTNP,1,1999,1999,1,f,53,1,TU,7,O,591,3,4,.,1
DEUTNP,1,1999,1999,1,f,54,1,TL,7,O,735,3,4,.,1
DEUTNP,1,1999,1999,1,f,54,1,TU,7,O,883,3,4,.,1
DEUTNP,1,1999,1999,1,f,55,1,TL,7,O,1028,3,4,.,1
DEUTNP,1,1999,1999,1,f,55,1,TU,7,O,995,3,4,.,1
DEUTNP,1,1999,1999,1,f,56,1,TL,7,O,1014,3,4,.,1
DEUTNP,1,1999,1999,1,f,56,1,TU,7,O,996,3,4,.,1
DEUTNP,1,1999,1999,1,f,57,1,TL,7,O,1111,3,4,.,1
DEUTNP,1,1999,1999,1,f,57,1,TU,7,O,1382,3,4,.,1
DEUTNP,1,1999,1999,1,f,58,1,TL,7,O,1417,3,4,.,1
DEUTNP,1,1999,1999,1,f,58,1,TU,7,O,1414,3,4,.,1
DEUTNP,1,1999,1999,1,f,59,1,TL,7,O,1691,3,4,.,1
DEUTNP,1,1999,1999,1,f,59,1,TU,7,O,1654,3,4,.,1
DEUTNP,1,1999,1999,1,f,60,1,TL,7,O,1814,3,4,.,1
DEUTNP,1,1999,1999,1,f,60,1,TU,7,O,1700,3,4,.,1
DEUTNP,1,1999,1999,1,f,61,1,TL,7,O,1781,3,4,.,1
DEUTNP,1,1999,1999,1,f,61,1,TU,7,O,1716,3,4,.,1
DEUTNP,1,1999,1999,1,f,62,1,TL,7,O,1836,3,4,.,1
DEUTNP,1,1999,1999,1,f,62,1,TU,7,O,1856,3,4,.,1
DEUTNP,1,1999,1999,1,f,63,1,TL,7,O,2009,3,4,.,1
DEUTNP,1,1999,1999,1,f,63,1,TU,7,O,1976,3,4,.,1
DEUTNP,1,1999,1999,1,f,64,1,TL,7,O,2295,3,4,.,1
DEUTNP,1,1999,1999,1,f,64,1,TU,7,O,2156,3,4,.,1
DEUTNP,1,1999,1999,1,f,65,1,TL,7,O,2199,3,4,.,1
DEUTNP,1,1999,1999,1,f,65,1,TU,7,O,1974,3,4,.,1
DEUTNP,1,1999,1999,1,f,66,1,TL,7,O,1934,3,4,.,1
DEUTNP,1,1999,1999,1,f,66,1,TU,7,O,2140,3,4,.,1
DEUTNP,1,1999,1999,1,f,67,1,TL,7,O,2328,3,4,.,1
DEUTNP,1,1999,1999,1,f,67,1,TU,7,O,2438,3,4,.,1
DEUTNP,1,1999,1999,1,f,68,1,TL,7,O,2715,3,4,.,1
DEUTNP,1,1999,1999,1,f,68,1,TU,7,O,2857,3,4,.,1
DEUTNP,1,1999,1999,1,f,69,1,TL,7,O,3154,3,4,.,1
DEUTNP,1,1999,1999,1,f,69,1,TU,7,O,3125,3,4,.,1
DEUTNP,1,1999,1999,1,f,70,1,TL,7,O,3359,3,4,.,1
DEUTNP,1,1999,1999,1,f,70,1,TU,7,O,3499,3,4,.,1
DEUTNP,1,1999,1999,1,f,71,1,TL,7,O,3700,3,4,.,1
DEUTNP,1,1999,1999,1,f,71,1,TU,7,O,3789,3,4,.,1
DEUTNP,1,1999,1999,1,f,72,1,TL,7,O,4020,3,4,.,1
DEUTNP,1,1999,1999,1,f,72,1,TU,7,O,4346,3,4,.,1
DEUTNP,1,1999,1999,1,f,73,1,TL,7,O,4538,3,4,.,1
DEUTNP,1,1999,1999,1,f,73,1,TU,7,O,4866,3,4,.,1
DEUTNP,1,1999,1999,1,f,74,1,TL,7,O,5034,3,4,.,1
DEUTNP,1,1999,1999,1,f,74,1,TU,7,O,5113,3,4,.,1
DEUTNP,1,1999,1999,1,f,75,1,TL,7,O,5496,3,4,.,1
DEUTNP,1,1999,1999,1,f,75,1,TU,7,O,5676,3,4,.,1
DEUTNP,1,1999,1999,1,f,76,1,TL,7,O,6069,3,4,.,1
DEUTNP,1,1999,1999,1,f,76,1,TU,7,O,6447,3,4,.,1
DEUTNP,1,1999,1999,1,f,77,1,TL,7,O,6988,3,4,.,1
DEUTNP,1,1999,1999,1,f,77,1,TU,7,O,7628,3,4,.,1
DEUTNP,1,1999,1999,1,f,78,1,TL,7,O,7987,3,4,.,1
DEUTNP,1,1999,1999,1,f,78,1,TU,7,O,8300,3,4,.,1
DEUTNP,1,1999,1999,1,f,79,1,TL,7,O,8884,3,4,.,1
DEUTNP,1,1999,1999,1,f,79,1,TU,7,O,8157,3,4,.,1
DEUTNP,1,1999,1999,1,f,80,1,TL,7,O,5645,3,4,.,1
DEUTNP,1,1999,1999,1,f,80,1,TU,7,O,5033,3,4,.,1
DEUTNP,1,1999,1999,1,f,81,1,TL,7,O,4997,3,4,.,1
DEUTNP,1,1999,1999,1,f,81,1,TU,7,O,4954,3,4,.,1
DEUTNP,1,1999,1999,1,f,82,1,TL,7,O,5275,3,4,.,1
DEUTNP,1,1999,1999,1,f,82,1,TU,7,O,5850,3,4,.,1
DEUTNP,1,1999,1999,1,f,83,1,TL,7,O,5941,3,4,.,1
DEUTNP,1,1999,1999,1,f,83,1,TU,7,O,7456,3,4,.,1
DEUTNP,1,1999,1999,1,f,84,1,TL,7,O,9098,3,4,.,1
DEUTNP,1,1999,1999,1,f,84,1,TU,7,O,11128,3,4,.,1
DEUTNP,1,1999,1999,1,f,85,1,TL,7,O,10553,3,4,.,1
DEUTNP,1,1999,1999,1,f,85,1,TU,7,O,11571,3,4,.,1
DEUTNP,1,1999,1999,1,f,86,1,TL,7,O,10931,3,4,.,1
DEUTNP,1,1999,1999,1,f,86,1,TU,7,O,11539,3,4,.,1
DEUTNP,1,1999,1999,1,f,87,1,TL,7,O,10907,3,4,.,1
DEUTNP,1,1999,1999,1,f,87,1,TU,7,O,10985,3,4,.,1
DEUTNP,1,1999,1999,1,f,88,1,TL,7,O,10024,3,4,.,1
DEUTNP,1,1999,1999,1,f,88,1,TU,7,O,10792,3,4,.,1
DEUTNP,1,1999,1999,1,f,89,1,TL,7,O,9729,3,4,.,1
DEUTNP,1,1999,1999,1,f,89,1,TU,7,O,10029,3,4,.,1
DEUTNP,1,1999,1999,1,f,90,1,TL,7,O,9058,3,4,.,1
DEUTNP,1,1999,1999,1,f,90,1,TU,7,O,8995,3,4,.,1
DEUTNP,1,1999,1999,1,f,91,1,TL,7,O,7885,3,4,.,1
DEUTNP,1,1999,1999,1,f,91,1,TU,7,O,7815,3,4,.,1
DEUTNP,1,1999,1999,1,f,92,1,TL,7,O,6720,3,4,.,1
DEUTNP,1,1999,1999,1,f,92,1,TU,7,O,6664,3,4,.,1
DEUTNP,1,1999,1999,1,f,93,1,TL,7,O,5458,3,4,.,1
DEUTNP,1,1999,1999,1,f,93,1,TU,7,O,5238,3,4,.,1
DEUTNP,1,1999,1999,1,f,94,1,TL,7,O,4226,3,4,.,1
DEUTNP,1,1999,1999,1,f,94,1,TU,7,O,4106,3,4,.,1
DEUTNP,1,1999,1999,1,f,95,1,TL,7,O,3318,3,4,.,1
DEUTNP,1,1999,1999,1,f,95,1,TU,7,O,3167,3,4,.,1
DEUTNP,1,1999,1999,1,f,96,1,TL,7,O,2465,3,4,.,1
DEUTNP,1,1999,1999,1,f,96,1,TU,7,O,2418,3,4,.,1
DEUTNP,1,1999,1999,1,f,97,1,TL,7,O,1764,3,4,.,1
DEUTNP,1,1999,1999,1,f,97,1,TU,7,O,1698,3,4,.,1
DEUTNP,1,1999,1999,1,f,98,1,TL,7,O,1193,3,4,.,1
DEUTNP,1,1999,1999,1,f,98,1,TU,7,O,1098,3,4,.,1
DEUTNP,1,1999,1999,1,f,99,1,TL,7,O,781,3,4,.,1
DEUTNP,1,1999,1999,1,f,99,1,TU,7,O,707,3,4,.,1
DEUTNP,1,1999,1999,1,f,100,1,TL,7,O,506,3,4,.,1
DEUTNP,1,1999,1999,1,f,100,1,TU,7,O,460,3,4,.,1
DEUTNP,1,1999,1999,1,f,101,1,TL,7,O,304,3,4,.,1
DEUTNP,1,1999,1999,1,f,101,1,TU,7,O,277,3,4,.,1
DEUTNP,1,1999,1999,1,f,102,1,TL,7,O,184,3,4,.,1
DEUTNP,1,1999,1999,1,f,102,1,TU,7,O,169,3,4,.,1
DEUTNP,1,1999,1999,1,f,103,1,TL,7,O,111,3,4,.,1
DEUTNP,1,1999,1999,1,f,103,1,TU,7,O,94,3,4,.,1
DEUTNP,1,1999,1999,1,f,104,1,TL,7,O,49,3,4,.,1
DEUTNP,1,1999,1999,1,f,104,1,TU,7,O,51,3,4,.,1
DEUTNP,1,1999,1999,1,f,105,1,TL,7,O,30,3,4,.,1
DEUTNP,1,1999,1999,1,f,105,1,TU,7,O,17,3,4,.,1
DEUTNP,1,1999,1999,1,f,106,1,TL,7,O,16,3,4,.,1
DEUTNP,1,1999,1999,1,f,106,1,TU,7,O,18,3,4,.,1
DEUTNP,1,1999,1999,1,f,107,1,TL,7,O,9,3,4,.,1
DEUTNP,1,1999,1999,1,f,107,1,TU,7,O,8,3,4,.,1
DEUTNP,1,1999,1999,1,f,108,1,TL,7,O,11,3,4,.,1
DEUTNP,1,1999,1999,1,f,108,1,TU,7,O,16,3,4,.,1
DEUTNP,1,1999,1999,1,f,109,1,TL,7,O,8,3,4,.,1
DEUTNP,1,1999,1999,1,f,109,1,TU,7,O,2,3,4,.,1
DEUTNP,1,1999,1999,1,f,110,1,TL,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,110,1,TU,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,111,1,TL,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,111,1,TU,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,112,1,TL,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,112,1,TU,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,113,1,TL,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,113,1,TU,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,114,1,TL,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,114,1,TU,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,f,TOT,.,.,7,O,455588,3,4,.,1
DEUTNP,1,1999,1999,1,f,UNK,.,.,7,O,0,3,4,.,1
DEUTNP,1,1999,1999,1,m,0,1,TL,7,O,1653,3,4,.,1
DEUTNP,1,1999,1999,1,m,0,1,TU,7,O,326,3,4,.,1
DEUTNP,1,1999,1999,1,m,1,1,TL,7,O,92,3,4,.,1
DEUTNP,1,1999,1999,1,m,1,1,TU,7,O,81,3,4,.,1
DEUTNP,1,1999,1999,1,m,2,1,TL,7,O,65,3,4,.,1
DEUTNP,1,1999,1999,1,m,2,1,TU,7,O,61,3,4,.,1
DEUTNP,1,1999,1999,1,m,3,1,TL,7,O,42,3,4,.,1
DEUTNP,1,1999,1999,1,m,3,1,TU,7,O,48,3,4,.,1
DEUTNP,1,1999,1999,1,m,4,1,TL,7,O,38,3,4,.,1
DEUTNP,1,1999,1999,1,m,4,1,TU,7,O,41,3,4,.,1
DEUTNP,1,1999,1999,1,m,5,1,TL,7,O,24,3,4,.,1
DEUTNP,1,1999,1999,1,m,5,1,TU,7,O,28,3,4,.,1
DEUTNP,1,1999,1999,1,m,6,1,TL,7,O,38,3,4,.,1
DEUTNP,1,1999,1999,1,m,6,1,TU,7,O,32,3,4,.,1
DEUTNP,1,1999,1999,1,m,7,1,TL,7,O,34,3,4,.,1
DEUTNP,1,1999,1999,1,m,7,1,TU,7,O,32,3,4,.,1
DEUTNP,1,1999,1999,1,m,8,1,TL,7,O,36,3,4,.,1
DEUTNP,1,1999,1999,1,m,8,1,TU,7,O,40,3,4,.,1
DEUTNP,1,1999,1999,1,m,9,1,TL,7,O,29,3,4,.,1
DEUTNP,1,1999,1999,1,m,9,1,TU,7,O,27,3,4,.,1
DEUTNP,1,1999,1999,1,m,10,1,TL,7,O,32,3,4,.,1
DEUTNP,1,1999,1999,1,m,10,1,TU,7,O,35,3,4,.,1
DEUTNP,1,1999,1999,1,m,11,1,TL,7,O,35,3,4,.,1
DEUTNP,1,1999,1999,1,m,11,1,TU,7,O,36,3,4,.,1
DEUTNP,1,1999,1999,1,m,12,1,TL,7,O,44,3,4,.,1
DEUTNP,1,1999,1999,1,m,12,1,TU,7,O,32,3,4,.,1
DEUTNP,1,1999,1999,1,m,13,1,TL,7,O,39,3,4,.,1
DEUTNP,1,1999,1999,1,m,13,1,TU,7,O,40,3,4,.,1
DEUTNP,1,1999,1999,1,m,14,1,TL,7,O,54,3,4,.,1
DEUTNP,1,1999,1999,1,m,14,1,TU,7,O,60,3,4,.,1
DEUTNP,1,1999,1999,1,m,15,1,TL,7,O,59,3,4,.,1
DEUTNP,1,1999,1999,1,m,15,1,TU,7,O,86,3,4,.,1
DEUTNP,1,1999,1999,1,m,16,1,TL,7,O,98,3,4,.,1
DEUTNP,1,1999,1999,1,m,16,1,TU,7,O,96,3,4,.,1
DEUTNP,1,1999,1999,1,m,17,1,TL,7,O,134,3,4,.,1
DEUTNP,1,1999,1999,1,m,17,1,TU,7,O,180,3,4,.,1
DEUTNP,1,1999,1999,1,m,18,1,TL,7,O,260,3,4,.,1
DEUTNP,1,1999,1999,1,m,18,1,TU,7,O,227,3,4,.,1
DEUTNP,1,1999,1999,1,m,19,1,TL,7,O,233,3,4,.,1
DEUTNP,1,1999,1999,1,m,19,1,TU,7,O,221,3,4,.,1
DEUTNP,1,1999,1999,1,m,20,1,TL,7,O,213,3,4,.,1
DEUTNP,1,1999,1999,1,m,20,1,TU,7,O,222,3,4,.,1
DEUTNP,1,1999,1999,1,m,21,1,TL,7,O,261,3,4,.,1
DEUTNP,1,1999,1999,1,m,21,1,TU,7,O,207,3,4,.,1
DEUTNP,1,1999,1999,1,m,22,1,TL,7,O,192,3,4,.,1
DEUTNP,1,1999,1999,1,m,22,1,TU,7,O,220,3,4,.,1
DEUTNP,1,1999,1999,1,m,23,1,TL,7,O,202,3,4,.,1
DEUTNP,1,1999,1999,1,m,23,1,TU,7,O,199,3,4,.,1
DEUTNP,1,1999,1999,1,m,24,1,TL,7,O,231,3,4,.,1
DEUTNP,1,1999,1999,1,m,24,1,TU,7,O,210,3,4,.,1
DEUTNP,1,1999,1999,1,m,25,1,TL,7,O,200,3,4,.,1
DEUTNP,1,1999,1999,1,m,25,1,TU,7,O,177,3,4,.,1
DEUTNP,1,1999,1999,1,m,26,1,TL,7,O,213,3,4,.,1
DEUTNP,1,1999,1999,1,m,26,1,TU,7,O,230,3,4,.,1
DEUTNP,1,1999,1999,1,m,27,1,TL,7,O,244,3,4,.,1
DEUTNP,1,1999,1999,1,m,27,1,TU,7,O,229,3,4,.,1
DEUTNP,1,1999,1999,1,m,28,1,TL,7,O,268,3,4,.,1
DEUTNP,1,1999,1999,1,m,28,1,TU,7,O,265,3,4,.,1
DEUTNP,1,1999,1999,1,m,29,1,TL,7,O,269,3,4,.,1
DEUTNP,1,1999,1999,1,m,29,1,TU,7,O,259,3,4,.,1
DEUTNP,1,1999,1999,1,m,30,1,TL,7,O,305,3,4,.,1
DEUTNP,1,1999,1999,1,m,30,1,TU,7,O,309,3,4,.,1
DEUTNP,1,1999,1999,1,m,31,1,TL,7,O,309,3,4,.,1
DEUTNP,1,1999,1999,1,m,31,1,TU,7,O,318,3,4,.,1
DEUTNP,1,1999,1999,1,m,32,1,TL,7,O,333,3,4,.,1
DEUTNP,1,1999,1999,1,m,32,1,TU,7,O,333,3,4,.,1
DEUTNP,1,1999,1999,1,m,33,1,TL,7,O,390,3,4,.,1
DEUTNP,1,1999,1999,1,m,33,1,TU,7,O,350,3,4,.,1
DEUTNP,1,1999,1999,1,m,34,1,TL,7,O,445,3,4,.,1
DEUTNP,1,1999,1999,1,m,34,1,TU,7,O,364,3,4,.,1
DEUTNP,1,1999,1999,1,m,35,1,TL,7,O,412,3,4,.,1
DEUTNP,1,1999,1999,1,m,35,1,TU,7,O,460,3,4,.,1
DEUTNP,1,1999,1999,1,m,36,1,TL,7,O,554,3,4,.,1
DEUTNP,1,1999,1999,1,m,36,1,TU,7,O,512,3,4,.,1
DEUTNP,1,1999,1999,1,m,37,1,TL,7,O,542,3,4,.,1
DEUTNP,1,1999,1999,1,m,37,1,TU,7,O,534,3,4,.,1
DEUTNP,1,1999,1999,1,m,38,1,TL,7,O,575,3,4,.,1
DEUTNP,1,1999,1999,1,m,38,1,TU,7,O,551,3,4,.,1
DEUTNP,1,1999,1999,1,m,39,1,TL,7,O,673,3,4,.,1
DEUTNP,1,1999,1999,1,m,39,1,TU,7,O,627,3,4,.,1
DEUTNP,1,1999,1999,1,m,40,1,TL,7,O,675,3,4,.,1
DEUTNP,1,1999,1999,1,m,40,1,TU,7,O,659,3,4,.,1
DEUTNP,1,1999,1999,1,m,41,1,TL,7,O,695,3,4,.,1
DEUTNP,1,1999,1999,1,m,41,1,TU,7,O,723,3,4,.,1
DEUTNP,1,1999,1999,1,m,42,1,TL,7,O,776,3,4,.,1
DEUTNP,1,1999,1999,1,m,42,1,TU,7,O,796,3,4,.,1
DEUTNP,1,1999,1999,1,m,43,1,TL,7,O,878,3,4,.,1
DEUTNP,1,1999,1999,1,m,43,1,TU,7,O,841,3,4,.,1
DEUTNP,1,1999,1999,1,m,44,1,TL,7,O,904,3,4,.,1
DEUTNP,1,1999,1999,1,m,44,1,TU,7,O,884,3,4,.,1
DEUTNP,1,1999,1999,1,m,45,1,TL,7,O,1029,3,4,.,1
DEUTNP,1,1999,1999,1,m,45,1,TU,7,O,954,3,4,.,1
DEUTNP,1,1999,1999,1,m,46,1,TL,7,O,1011,3,4,.,1
DEUTNP,1,1999,1999,1,m,46,1,TU,7,O,1044,3,4,.,1
DEUTNP,1,1999,1999,1,m,47,1,TL,7,O,1147,3,4,.,1
DEUTNP,1,1999,1999,1,m,47,1,TU,7,O,1076,3,4,.,1
DEUTNP,1,1999,1999,1,m,48,1,TL,7,O,1197,3,4,.,1
DEUTNP,1,1999,1999,1,m,48,1,TU,7,O,1225,3,4,.,1
DEUTNP,1,1999,1999,1,m,49,1,TL,7,O,1331,3,4,.,1
DEUTNP,1,1999,1999,1,m,49,1,TU,7,O,1224,3,4,.,1
DEUTNP,1,1999,1999,1,m,50,1,TL,7,O,1465,3,4,.,1
DEUTNP,1,1999,1999,1,m,50,1,TU,7,O,1280,3,4,.,1
DEUTNP,1,1999,1999,1,m,51,1,TL,7,O,1354,3,4,.,1
DEUTNP,1,1999,1999,1,m,51,1,TU,7,O,1337,3,4,.,1
DEUTNP,1,1999,1999,1,m,52,1,TL,7,O,1506,3,4,.,1
DEUTNP,1,1999,1999,1,m,52,1,TU,7,O,1367,3,4,.,1
DEUTNP,1,1999,1999,1,m,53,1,TL,7,O,1284,3,4,.,1
DEUTNP,1,1999,1999,1,m,53,1,TU,7,O,1148,3,4,.,1
DEUTNP,1,1999,1999,1,m,54,1,TL,7,O,1458,3,4,.,1
DEUTNP,1,1999,1999,1,m,54,1,TU,7,O,1724,3,4,.,1
DEUTNP,1,1999,1999,1,m,55,1,TL,7,O,2057,3,4,.,1
DEUTNP,1,1999,1999,1,m,55,1,TU,7,O,1955,3,4,.,1
DEUTNP,1,1999,1999,1,m,56,1,TL,7,O,2217,3,4,.,1
DEUTNP,1,1999,1999,1,m,56,1,TU,7,O,2027,3,4,.,1
DEUTNP,1,1999,1999,1,m,57,1,TL,7,O,2304,3,4,.,1
DEUTNP,1,1999,1999,1,m,57,1,TU,7,O,2885,3,4,.,1
DEUTNP,1,1999,1999,1,m,58,1,TL,7,O,2832,3,4,.,1
DEUTNP,1,1999,1999,1,m,58,1,TU,7,O,3074,3,4,.,1
DEUTNP,1,1999,1999,1,m,59,1,TL,7,O,3485,3,4,.,1
DEUTNP,1,1999,1999,1,m,59,1,TU,7,O,3485,3,4,.,1
DEUTNP,1,1999,1999,1,m,60,1,TL,7,O,3701,3,4,.,1
DEUTNP,1,1999,1999,1,m,60,1,TU,7,O,3602,3,4,.,1
DEUTNP,1,1999,1999,1,m,61,1,TL,7,O,3718,3,4,.,1
DEUTNP,1,1999,1999,1,m,61,1,TU,7,O,3641,3,4,.,1
DEUTNP,1,1999,1999,1,m,62,1,TL,7,O,3879,3,4,.,1
DEUTNP,1,1999,1999,1,m,62,1,TU,7,O,3940,3,4,.,1
DEUTNP,1,1999,1999,1,m,63,1,TL,7,O,4248,3,4,.,1
DEUTNP,1,1999,1999,1,m,63,1,TU,7,O,4174,3,4,.,1
DEUTNP,1,1999,1999,1,m,64,1,TL,7,O,4548,3,4,.,1
DEUTNP,1,1999,1999,1,m,64,1,TU,7,O,4287,3,4,.,1
DEUTNP,1,1999,1999,1,m,65,1,TL,7,O,4436,3,4,.,1
DEUTNP,1,1999,1999,1,m,65,1,TU,7,O,3771,3,4,.,1
DEUTNP,1,1999,1999,1,m,66,1,TL,7,O,3988,3,4,.,1
DEUTNP,1,1999,1999,1,m,66,1,TU,7,O,4002,3,4,.,1
DEUTNP,1,1999,1999,1,m,67,1,TL,7,O,4452,3,4,.,1
DEUTNP,1,1999,1999,1,m,67,1,TU,7,O,4532,3,4,.,1
DEUTNP,1,1999,1999,1,m,68,1,TL,7,O,4972,3,4,.,1
DEUTNP,1,1999,1999,1,m,68,1,TU,7,O,5316,3,4,.,1
DEUTNP,1,1999,1999,1,m,69,1,TL,7,O,5562,3,4,.,1
DEUTNP,1,1999,1999,1,m,69,1,TU,7,O,5560,3,4,.,1
DEUTNP,1,1999,1999,1,m,70,1,TL,7,O,5810,3,4,.,1
DEUTNP,1,1999,1999,1,m,70,1,TU,7,O,5880,3,4,.,1
DEUTNP,1,1999,1999,1,m,71,1,TL,7,O,5991,3,4,.,1
DEUTNP,1,1999,1999,1,m,71,1,TU,7,O,5448,3,4,.,1
DEUTNP,1,1999,1999,1,m,72,1,TL,7,O,5577,3,4,.,1
DEUTNP,1,1999,1999,1,m,72,1,TU,7,O,5357,3,4,.,1
DEUTNP,1,1999,1999,1,m,73,1,TL,7,O,5509,3,4,.,1
DEUTNP,1,1999,1999,1,m,73,1,TU,7,O,5508,3,4,.,1
DEUTNP,1,1999,1999,1,m,74,1,TL,7,O,5745,3,4,.,1
DEUTNP,1,1999,1999,1,m,74,1,TU,7,O,5102,3,4,.,1
DEUTNP,1,1999,1999,1,m,75,1,TL,7,O,5264,3,4,.,1
DEUTNP,1,1999,1999,1,m,75,1,TU,7,O,5140,3,4,.,1
DEUTNP,1,1999,1999,1,m,76,1,TL,7,O,5322,3,4,.,1
DEUTNP,1,1999,1999,1,m,76,1,TU,7,O,5705,3,4,.,1
DEUTNP,1,1999,1999,1,m,77,1,TL,7,O,6008,3,4,.,1
DEUTNP,1,1999,1999,1,m,77,1,TU,7,O,6284,3,4,.,1
DEUTNP,1,1999,1999,1,m,78,1,TL,7,O,6448,3,4,.,1
DEUTNP,1,1999,1999,1,m,78,1,TU,7,O,6162,3,4,.,1
DEUTNP,1,1999,1999,1,m,79,1,TL,7,O,6568,3,4,.,1
DEUTNP,1,1999,1999,1,m,79,1,TU,7,O,5884,3,4,.,1
DEUTNP,1,1999,1999,1,m,80,1,TL,7,O,4078,3,4,.,1
DEUTNP,1,1999,1999,1,m,80,1,TU,7,O,3406,3,4,.,1
DEUTNP,1,1999,1999,1,m,81,1,TL,7,O,3269,3,4,.,1
DEUTNP,1,1999,1999,1,m,81,1,TU,7,O,3209,3,4,.,1
DEUTNP,1,1999,1999,1,m,82,1,TL,7,O,3266,3,4,.,1
DEUTNP,1,1999,1999,1,m,82,1,TU,7,O,3497,3,4,.,1
DEUTNP,1,1999,1999,1,m,83,1,TL,7,O,3589,3,4,.,1
DEUTNP,1,1999,1999,1,m,83,1,TU,7,O,4251,3,4,.,1
DEUTNP,1,1999,1999,1,m,84,1,TL,7,O,4837,3,4,.,1
DEUTNP,1,1999,1999,1,m,84,1,TU,7,O,5867,3,4,.,1
DEUTNP,1,1999,1999,1,m,85,1,TL,7,O,5288,3,4,.,1
DEUTNP,1,1999,1999,1,m,85,1,TU,7,O,5713,3,4,.,1
DEUTNP,1,1999,1999,1,m,86,1,TL,7,O,5117,3,4,.,1
DEUTNP,1,1999,1999,1,m,86,1,TU,7,O,5448,3,4,.,1
DEUTNP,1,1999,1999,1,m,87,1,TL,7,O,4849,3,4,.,1
DEUTNP,1,1999,1999,1,m,87,1,TU,7,O,4668,3,4,.,1
DEUTNP,1,1999,1999,1,m,88,1,TL,7,O,4012,3,4,.,1
DEUTNP,1,1999,1999,1,m,88,1,TU,7,O,4179,3,4,.,1
DEUTNP,1,1999,1999,1,m,89,1,TL,7,O,3628,3,4,.,1
DEUTNP,1,1999,1999,1,m,89,1,TU,7,O,3843,3,4,.,1
