"","model","week","Laag","Gemiddeld","Hoog","year","weekyear","deaths_week_mid","deaths_week_low","deaths_week_high","deaths_low_cumsum","deaths_mid_cumsum","deaths_high_cumsum"
"14","Dynamisch",24,9108.76233076594,10661.5936308153,12178.2868543473,2020,"2020-24",56.0691228017167,35.9250978262171,70.7526454897452,9108.76233076594,10661.5936308153,12178.2868543473
"15","Dynamisch",25,9140.0484376847,10702.0066068071,12227.8553894744,2020,"2020-25",40.4129759918069,31.2861069187566,49.5685351271441,9140.0484376847,10702.0066068071,12227.8553894744
"16","Dynamisch",26,9152.81640073806,10721.5374386034,12250.619117199,2020,"2020-26",19.5308317962699,12.7679630533585,22.7637277245503,9152.81640073806,10721.5374386034,12250.619117199
"17","Dynamisch",27,9164.74285389776,10741.189337331,12274.1650116316,2020,"2020-27",19.6518987275758,11.9264531597037,23.5458944325837,9164.74285389776,10741.189337331,12274.1650116316
"18","Dynamisch",28,9170.30483486057,10751.0276850406,12287.4543133913,2020,"2020-28",9.83834770967587,5.5619809628115,13.2893017597708,9170.30483486057,10751.0276850406,12287.4543133913
"19","Dynamisch",29,9177.42787881959,10762.584391399,12303.4777180457,2020,"2020-29",11.556706358353,7.12304395901629,16.0234046543519,9177.42787881959,10762.584391399,12303.4777180457
"20","Dynamisch",30,9184.7358871506,10774.2151386283,12320.1774258944,2020,"2020-30",11.630747229312,7.30800833101057,16.699707848773,9184.7358871506,10774.2151386283,12320.1774258944
"21","Dynamisch",31,9197.93082889655,10789.292301242,12339.3593038344,2020,"2020-31",15.0771626137139,13.1949417459509,19.1818779399946,9197.93082889655,10789.292301242,12339.3593038344
"22","Dynamisch",32,9206.10644077968,10797.7113133075,12350.374296831,2020,"2020-32",8.41901206549483,8.17561188312538,11.0149929965592,9206.10644077968,10797.7113133075,12350.374296831
"23","Dynamisch",33,9255.42900828072,10841.5940012184,12407.5839082534,2020,"2020-33",43.8826879108838,49.3225675010417,57.209611422355,9255.42900828072,10841.5940012184,12407.5839082534
"24","Dynamisch",34,9308.70188768429,10886.5758714469,12464.4409350893,2020,"2020-34",44.9818702285174,53.2728794035756,56.857026835909,9308.70188768429,10886.5758714469,12464.4409350893
"25","Dynamisch",35,9346.0383238648,10924.6969994951,12512.8360268791,2020,"2020-35",38.1211280481548,37.3364361805088,48.395091789831,9346.0383238648,10924.6969994951,12512.8360268791
"26","Dynamisch",36,9367.90436878834,10954.3986222893,12551.8747633124,2020,"2020-36",29.7016227942313,21.866044923534,39.0387364333092,9367.90436878834,10954.3986222893,12551.8747633124
"27","Dynamisch",37,9394.48188292633,10987.2453807539,12590.8474688431,2020,"2020-37",32.8467584645859,26.5775141379891,38.9727055307339,9394.48188292633,10987.2453807539,12590.8474688431
"28","Dynamisch",38,9454.03882121105,11047.7704034042,12653.3304730566,2020,"2020-38",60.5250226503558,59.5569382847261,62.4830042134345,9454.03882121105,11047.7704034042,12653.3304730566
"29","Dynamisch",39,9598.39021162773,11196.9644549016,12812.545155993,2020,"2020-39",149.194051497332,144.351390416674,159.214682936465,9598.39021162773,11196.9644549016,12812.545155993
"30","Dynamisch",40,9799.84048972913,11406.3755807317,13030.1632767463,2020,"2020-40",209.411125830085,201.450278101403,217.618120753297,9799.84048972913,11406.3755807317,13030.1632767463
"31","Dynamisch",41,10064.8865571956,11684.0795295845,13342.9593312937,2020,"2020-41",277.703948852793,265.046067466463,312.796054547329,10064.8865571956,11684.0795295845,13342.9593312937
"32","Dynamisch",42,10472.4353604251,12113.8649519715,13862.8665723301,2020,"2020-42",429.785422387013,407.548803229531,519.907241036453,10472.4353604251,12113.8649519715,13862.8665723301
"33","Dynamisch",43,10920.6923060968,12702.2374559983,14512.6308397752,2020,"2020-43",588.372504026842,448.25694567165,649.764267445105,10920.6923060968,12702.2374559983,14512.6308397752
"34","Dynamisch",44,11573.171550045,13505.1121900995,15447.5513070123,2020,"2020-44",802.874734101235,652.479243948252,934.920467237102,11573.171550045,13505.1121900995,15447.5513070123
"35","Dynamisch",45,12278.8593364624,14317.9336087824,16342.2735721098,2020,"2020-45",812.821418682885,705.687786417386,894.722265097462,12278.8593364624,14317.9336087824,16342.2735721098
"36","Dynamisch",46,12878.189859069,14995.268495688,17110.1896874989,2020,"2020-46",677.33488690561,599.3305226066,767.916115389147,12878.189859069,14995.268495688,17110.1896874989
"37","Dynamisch",47,13284.2343417524,15510.1089157205,17730.3963463915,2020,"2020-47",514.840420032453,406.044482683361,620.206658892545,13284.2343417524,15510.1089157205,17730.3963463915
"38","Dynamisch",48,13685.388738958,16010.9202495776,18341.8365168802,2020,"2020-48",500.811333857064,401.154397205621,611.440170488739,13685.388738958,16010.9202495776,18341.8365168802
"39","Dynamisch",49,14029.0182312454,16467.7621870932,18870.8027652556,2020,"2020-49",456.841937515672,343.62949228736,528.966248375389,14029.0182312454,16467.7621870932,18870.8027652556
"40","Dynamisch",50,14469.4966467877,17021.3192451448,19462.6902403827,2020,"2020-50",553.557058051585,440.478415542329,591.8874751271,14469.4966467877,17021.3192451448,19462.6902403827
"41","Dynamisch",51,15111.4424472378,17765.5979091961,20346.4113477908,2020,"2020-51",744.278664051337,641.945800450116,883.721107408121,15111.4424472378,17765.5979091961,20346.4113477908
"42","Dynamisch",52,15854.3601991448,18585.6481240216,21392.3512842861,2020,"2020-52",820.050214825453,742.917751907024,1045.93993649527,15854.3601991448,18585.6481240216,21392.3512842861
"43","Dynamisch",53,16614.3601991448,19535.6481240216,22532.3512842861,2020,"2020-53",950,760.000000000002,1140,16614.3601991448,19535.6481240216,22532.3512842861
"44","Dynamisch",1,631.012088790814,895.624799290061,1163.32451772144,2021,"2021-1",895.624799290061,631.012088790814,1163.32451772144,17245.3722879356,20431.2729233117,23695.6758020075
"45","Dynamisch",2,1129.22174883332,1606.11192835061,2095.51270996577,2021,"2021-2",710.487129060553,498.20966004251,932.188192244331,17743.5819479781,21141.7600523722,24627.8639942519
"46","Dynamisch",3,1579.97351534115,2280.90916395645,2969.88676461975,2021,"2021-3",674.797235605836,450.751766507827,874.374054653972,18194.333714486,21816.5572879781,25502.2380489058
"47","Dynamisch",4,1934.0861087178,2797.89462361355,3686.00068983633,2021,"2021-4",516.985459657102,354.112593376653,716.113925216585,18548.4463078626,22333.5427476352,26218.3519741224
"48","Dynamisch",5,2218.09435327336,3282.8054352329,4363.8365562354,2021,"2021-5",484.910811619349,284.008244555561,677.835866399068,18832.4545524182,22818.4535592545,26896.1878405215
"49","Dynamisch",6,2503.31216111095,3732.71419539494,4990.89928710508,2021,"2021-6",449.908760162039,285.217807837585,627.062730869678,19117.6723602558,23268.3623194165,27523.2505713912
"50","Dynamisch",7,2760.83467421153,4182.56868801934,5610.54374834447,2021,"2021-7",449.854492624399,257.522513100582,619.644461239395,19375.1948733564,23718.2168120409,28142.8950326306
"51","Dynamisch",8,2901.92833350922,4473.66572858016,6076.75757621254,2021,"2021-8",291.09704056082,141.093659297684,466.213827868073,19516.288532654,24009.3138526018,28609.1088604986
"52","Dynamisch",9,3048.0941744004,4703.39581439221,6439.12412882558,2021,"2021-9",229.730085812052,146.165840891185,362.366552613034,19662.4543735452,24239.0439384138,28971.4754131117
"53","Dynamisch",10,3131.91600101215,4875.18100284323,6704.831181269,2021,"2021-10",171.785188451016,83.8218266117542,265.707052443424,19746.276200157,24410.8291268648,29237.1824655551
