"","model","week","Laag","Gemiddeld","Hoog"
"116","CBS/AMC",27,0,8649,0
"117","CBS/AMC",28,0,8548,0
"118","CBS/AMC",29,0,8354,0
"119","CBS/AMC",30,0,8319,0
"120","CBS/AMC",31,0,8291,0
"121","CBS/AMC",32,0,8247,0
"122","CBS/AMC",33,0,8785,0
"123","CBS/AMC",34,0,8968,0
"124","CBS/AMC",35,0,9032,0
"125","CBS/AMC",36,0,9038,0
"126","CBS/AMC",37,0,9074,0
"127","CBS/AMC",38,0,9057,0
"128","CBS/AMC",39,0,9188,0
"129","CBS/AMC",40,0,9395,0
"130","CBS/AMC",41,0,9593,0
"131","CBS/AMC",42,0,9951,0
"132","CBS/AMC",43,0,10541,0
