"","model","week","Laag","Gemiddeld","Hoog"
"51","Statisch",22,9180.7865304335,10509.5814091572,11763.916645903
"52","Statisch",23,9265.80797461605,10606.9084359713,11872.8599519445
"53","Statisch",24,9318.94634618534,10667.7378276532,11940.9495101358
"54","Statisch",25,9356.902324111,10711.1873927124,11989.5849025369
"55","Statisch",26,9375.12119699333,10732.0431838237,12012.9298761198
"56","Statisch",27,9393.3400767432,10752.8989751397,12036.2748508108
"57","Statisch",28,9402.44951122151,10763.3268708951,12047.9473400386
"58","Statisch",29,9413.07718929049,10775.4927493995,12061.5652514505
"59","Statisch",30,9423.7048759127,10787.6586281072,12075.1831636705
"60","Statisch",31,9437.36904073934,10803.3004723397,12092.6919153539
"61","Statisch",32,9444.96024898216,10811.9903857824,12102.4189977156
"62","Statisch",33,9484.43452645306,10857.177935793,12152.999830034
"63","Statisch",34,9525.42705673349,10904.1034688514,12205.5260842579
"64","Statisch",35,9558.82838863511,10942.3390885958,12248.3252471086
"65","Statisch",36,9584.63850629828,10971.8847943959,12281.3973345316
"66","Statisch",37,9615.00335848345,11006.6444487279,12320.3056831107
"67","Statisch",38,9671.17835821105,11070.9498110338,12392.2861053867
"68","Statisch",39,9806.30204759544,11225.6302780948,12565.4281920124
"69","Statisch",40,10000.6372799578,11448.0920751036,12814.4415071772
"70","Statisch",41,10261.7752914362,11747.0251181513,13149.0530499889
"71","Statisch",42,10661.0735284547,12204.1145902949,13660.6974722652
"72","Statisch",43,11216.7507488567,12840.2162991131,14372.7197230285
"73","Statisch",44,11960.6898525534,13691.8278688488,15325.9737812637
"74","Statisch",45,12794.2052586825,14645.9804368535,16394.0078021105
"75","Statisch",46,13463.7504916777,15412.4308715773,17251.936924154
"76","Statisch",47,14002.7265319722,16029.4147818014,17942.5603250951
"77","Statisch",48,14506.7830844435,16606.4250747962,18588.4391862107
"78","Statisch",49,14900.0078775826,17056.5626252114,19092.3024505827
"79","Interventie",11,49.3467169060122,230.923315273623,418.043474418027
"80","Interventie",12,542.224865076238,872.56607089784,1192.04014654331
"81","Interventie",13,1815.91848020438,2253.98001382975,2711.2545170125
"82","Interventie",14,3667.65876445456,4190.41591653385,4746.52328175038
"83","Interventie",15,5412.63517563928,6081.49139293912,6723.42285784131
"84","Interventie",16,6634.48453539533,7442.05022467158,8209.94898784168
"85","Interventie",17,7491.70653164027,8432.6791094799,9338.04637393568
"86","Interventie",18,7870.37432894545,8952.66584584022,9963.2869925456
"87","Interventie",19,7911.02751492358,9115.29607905936,10320.7746645256
"88","Interventie",20,7766.92785090288,9090.92112874889,10432.8542531918
"89","Interventie",21,7613.015746976,9042.08026051571,10568.1899373862
"90","Interventie",22,7390.66221253654,8962.84477884983,10637.3012830279
"91","Interventie",23,7105.70182591748,8846.91328871147,10692.518584787
"92","Interventie",24,6851.64549196926,8743.36898929669,10637.0725666873
"93","Interventie",25,6683.22147159488,8651.19626497765,10635.4528290695
"94","Interventie",26,6538.78352718861,8540.31156648077,10473.5322394233
"95","Interventie",27,6271.16803953778,8419.36183822321,10504.4351124532
"96","Interventie",28,5980.05683241007,8281.81507890097,10539.2150948811
"97","Interventie",29,5715.7957230284,8090.103406513,10473.6433286925
"98","Interventie",30,5444.53752880129,8010.14080476576,10552.0688740423
"99","Interventie",31,5266.94262607317,7949.43411808143,10650.3545922621
"100","Interventie",32,5044.17143009827,7893.57988675388,10674.4511274069
"101","Interventie",33,5380.07655118377,8259.67573381824,11168.6218291704
"102","Interventie",34,5356.57211099395,8371.63855985223,11360.2654894122
"103","Interventie",35,5288.25335156042,8372.07741866034,11515.8975597512
"104","Interventie",36,5102.87425134296,8336.04955817783,11625.4823709493
"105","Interventie",37,4948.35097653057,8324.22178682551,11729.4943927997
"106","Interventie",38,4785.08138933994,8303.2450792713,11859.5038596358
"107","Interventie",39,4764.29310052136,8409.71967433791,12103.2185256438
"108","Interventie",40,4870.63050718256,8606.51523644264,12436.0195689946
"109","Interventie",41,4912.02150228814,8831.34667538498,12783.6560735782
"110","Interventie",42,5086.81817626048,9210.89325354915,13303.5613336469
"111","Interventie",43,5495.57038500584,9772.1802230026,14017.236547793
"112","Interventie",44,6195.9587217918,10495.9113269917,14845.2228476384
"113","Interventie",45,6707.80660220627,11138.5882961077,15695.8836107133
"114","Interventie",46,7075.77718331747,11714.8938793801,16477.9534682387
"115","Interventie",47,7276.1665573651,12080.2633972105,17018.5573491762
"116","Interventie",48,7625.69523624383,12451.0432398103,17608.7803642816
"117","Interventie",49,7808.85617820917,12852.092669469,18114.0906026679
"118","CBS/AMC",11,0,-34,0
"119","CBS/AMC",12,0,407,0
"120","CBS/AMC",13,0,1762,0
"121","CBS/AMC",14,0,3822,0
"122","CBS/AMC",15,0,5845,0
"123","CBS/AMC",16,0,7235,0
"124","CBS/AMC",17,0,8273,0
"125","CBS/AMC",18,0,8811,0
"126","CBS/AMC",19,0,8976,0
"127","CBS/AMC",20,0,8957,0
"128","CBS/AMC",21,0,8958,0
"129","CBS/AMC",22,0,8933,0
"130","CBS/AMC",23,0,8880,0
"131","CBS/AMC",24,0,8834,0
"132","CBS/AMC",25,0,8803,0
"133","CBS/AMC",26,0,8746,0
"134","CBS/AMC",27,0,8662,0
"135","CBS/AMC",28,0,8562,0
"136","CBS/AMC",29,0,8370,0
"137","CBS/AMC",30,0,8334,0
"138","CBS/AMC",31,0,8314,0
"139","CBS/AMC",32,0,8272,0
"140","CBS/AMC",33,0,8812,0
"141","CBS/AMC",34,0,9002,0
"142","CBS/AMC",35,0,9067,0
"143","CBS/AMC",36,0,9080,0
"144","CBS/AMC",37,0,9120,0
"145","CBS/AMC",38,0,9109,0
"146","CBS/AMC",39,0,9248,0
"147","CBS/AMC",40,0,9458,0
"148","CBS/AMC",41,0,9670,0
"149","CBS/AMC",42,0,10043,0
"150","CBS/AMC",43,0,10625,0
"151","CBS/AMC",44,0,11410,0
"152","CBS/AMC",45,0,12095,0
"153","CBS/AMC",46,0,12715,0
"154","CBS/AMC",47,0,13058,0
"155","CBS/AMC",48,0,13419,0
"156","CBS/AMC",49,0,13830,0
