"","model","week","Laag","Gemiddeld","Hoog"
"54","Statisch",36,9750.63800492215,11258.1483530472,12683.5390660059
"55","Statisch",37,9780.18074687303,11292.2585147163,12721.967836791
"56","Statisch",38,9829.93692127664,11349.7072076776,12786.6899761299
"57","Interventie",11,32.475340462577,228.125356435482,422.087827395992
"58","Interventie",12,527.691630141431,867.537093690937,1214.67729829468
"59","Interventie",13,1767.77426020844,2256.01347360677,2725.76994849641
"60","Interventie",14,3562.00919886652,4195.60141981046,4828.03181668448
"61","Interventie",15,5307.17197237744,6079.63280728382,6859.83030696456
"62","Interventie",16,6496.30621050291,7432.28671330304,8329.71707914153
"63","Interventie",17,7341.30078853406,8417.1585370188,9382.25872930698
"64","Interventie",18,7710.31073610595,8930.62498708832,10048.2670215439
"65","Interventie",19,7738.47817335184,9086.19744226569,10291.1806779203
"66","Interventie",20,7591.87135698417,9050.97316238191,10375.389360452
"67","Interventie",21,7476.3606259644,8998.44826624733,10395.7170258619
"68","Interventie",22,7259.74449933132,8905.03009516267,10372.7638663798
"69","Interventie",23,7056.15150527978,8784.01555002554,10298.1953957163
"70","Interventie",24,6843.62229367135,8668.45078990302,10298.6914993487
"71","Interventie",25,6654.83394505525,8567.61001728863,10351.0915015119
"72","Interventie",26,6423.38087019569,8446.5626630178,10268.596805728
"73","Interventie",27,6225.2743628563,8315.33611180413,10201.5469280184
"74","Interventie",28,5981.25454659339,8171.18550218767,10175.8484283997
"75","Interventie",29,5644.25662447986,7971.16173373803,10090.3786565295
"76","Interventie",30,5523.05701766244,7891.30371896435,10078.5563703863
"77","Interventie",31,5330.97340963934,7821.47113919856,10096.2536069877
"78","Interventie",32,5189.05914336963,7760.21707642173,10105.1504945972
"79","Interventie",33,5414.53692889956,8126.17471070292,10648.3753727063
"80","Interventie",34,5341.90970881995,8226.17594654132,10832.080103021
"81","Interventie",35,5223.42450929033,8216.70129630827,10898.1717745843
"82","Interventie",36,5006.73267108552,8152.45171839518,10982.2007165276
"83","Interventie",37,4850.93708561969,8108.1389022687,10970.5482123831
"84","Interventie",38,4604.23617091314,8027.29343199224,11043.0332381623
"85","CBS/AMC",11,0,-36,0
"86","CBS/AMC",12,0,405,0
"87","CBS/AMC",13,0,1760,0
"88","CBS/AMC",14,0,3820,0
"89","CBS/AMC",15,0,5842,0
"90","CBS/AMC",16,0,7227,0
"91","CBS/AMC",17,0,8265,0
"92","CBS/AMC",18,0,8802,0
"93","CBS/AMC",19,0,8965,0
"94","CBS/AMC",20,0,8944,0
"95","CBS/AMC",21,0,8944,0
"96","CBS/AMC",22,0,8916,0
"97","CBS/AMC",23,0,8863,0
"98","CBS/AMC",24,0,8817,0
"99","CBS/AMC",25,0,8784,0
"100","CBS/AMC",26,0,8726,0
"101","CBS/AMC",27,0,8639,0
"102","CBS/AMC",28,0,8536,0
"103","CBS/AMC",29,0,8342,0
"104","CBS/AMC",30,0,8305,0
"105","CBS/AMC",31,0,8276,0
"106","CBS/AMC",32,0,8228,0
"107","CBS/AMC",33,0,8762,0
"108","CBS/AMC",34,0,8935,0
"109","CBS/AMC",35,0,8988,0
"110","CBS/AMC",36,0,8980,0
"111","CBS/AMC",37,0,9000,0
"112","CBS/AMC",38,0,8954,0
