"","model","week","Laag","Gemiddeld","Hoog","year","weekyear","deaths_week_mid","deaths_week_low","deaths_week_high","deaths_low_cumsum","deaths_mid_cumsum","deaths_high_cumsum"
"18","Dynamisch",28,9246.40066616907,10778.5299377869,12345.7968396169,2020,"2020-28",9.68563726456159,7.52352995899491,10.2700505916491,9246.40066616907,10778.5299377869,12345.7968396169
"19","Dynamisch",29,9255.4990901676,10789.8995547663,12358.9460595346,2020,"2020-29",11.3696169793056,9.09842399853369,13.1492199177737,9255.4990901676,10789.8995547663,12358.9460595346
"20","Dynamisch",30,9264.65881131242,10801.3035769509,12372.1808743184,2020,"2020-30",11.4040221846008,9.15972114482429,13.2348147837583,9264.65881131242,10801.3035769509,12372.1808743184
"21","Dynamisch",31,9278.6903959446,10815.9871876178,12388.2311292734,2020,"2020-31",14.6836106669471,14.031584632181,16.0502549550511,9278.6903959446,10815.9871876178,12388.2311292734
"22","Dynamisch",32,9287.21617574244,10824.1754495018,12396.4404947359,2020,"2020-32",8.18826188396815,8.52577979783928,8.20936546248777,9287.21617574244,10824.1754495018,12396.4404947359
"23","Dynamisch",33,9330.55906683186,10867.040046484,12448.8280288026,2020,"2020-33",42.8645969822737,43.3428910894181,52.3875340666345,9330.55906683186,10867.040046484,12448.8280288026
"24","Dynamisch",34,9363.59380360106,10911.3018066307,12487.3773543356,2020,"2020-34",44.2617601466172,33.0347367691975,38.5493255330348,9363.59380360106,10911.3018066307,12487.3773543356
"25","Dynamisch",35,9394.5039925975,10948.8140443933,12518.6456271748,2020,"2020-35",37.512237762654,30.9101889964386,31.2682728391937,9394.5039925975,10948.8140443933,12518.6456271748
"26","Dynamisch",36,9421.3386920775,10978.012630669,12555.4199673182,2020,"2020-36",29.1985862756355,26.8346994800013,36.7743401434182,9421.3386920775,10978.012630669,12555.4199673182
"27","Dynamisch",37,9453.25844838826,11010.4538844445,12595.2954283462,2020,"2020-37",32.4412537755434,31.9197563107646,39.8754610279848,9453.25844838826,11010.4538844445,12595.2954283462
"28","Dynamisch",38,9514.42355328252,11070.3408684137,12652.5937147973,2020,"2020-38",59.8869839691961,61.1651048942531,57.2982864510632,9514.42355328252,11070.3408684137,12652.5937147973
"29","Dynamisch",39,9666.97466866051,11217.0306765897,12812.6997072242,2020,"2020-39",146.689808176008,152.55111537799,160.105992426912,9666.97466866051,11217.0306765897,12812.6997072242
"30","Dynamisch",40,9854.53645039987,11423.2706837571,13036.8080968843,2020,"2020-40",206.240007167449,187.56178173936,224.108389660132,9854.53645039987,11423.2706837571,13036.8080968843
"31","Dynamisch",41,10078.6592760041,11698.4661519357,13395.4564683214,2020,"2020-41",275.195468178563,224.122825604256,358.648371437102,10078.6592760041,11698.4661519357,13395.4564683214
"32","Dynamisch",42,10506.4092398549,12126.3703361825,13880.6141551136,2020,"2020-42",427.904184246769,427.749963850765,485.157686792198,10506.4092398549,12126.3703361825,13880.6141551136
"33","Dynamisch",43,11003.0665691101,12713.5468781384,14581.8287326965,2020,"2020-43",587.176541955936,496.657329255233,701.214577582898,11003.0665691101,12713.5468781384,14581.8287326965
"34","Dynamisch",44,11734.9466065275,13514.9209823402,15456.1712049892,2020,"2020-44",801.374104201748,731.880037417421,874.342472292708,11734.9466065275,13514.9209823402,15456.1712049892
"35","Dynamisch",45,12403.4301009413,14328.2765110933,16434.5305283422,2020,"2020-45",813.355528753156,668.483494413786,978.359323353001,12403.4301009413,14328.2765110933,16434.5305283422
"36","Dynamisch",46,12927.3861690239,15007.7717921459,17296.9135767112,2020,"2020-46",679.49528105255,523.956068082558,862.383048368982,12927.3861690239,15007.7717921459,17296.9135767112
"37","Dynamisch",47,13327.9165122216,15529.6070741135,17915.1232947956,2020,"2020-47",521.835281967602,400.530343197686,618.209718084407,13327.9165122216,15529.6070741135,17915.1232947956
"38","Dynamisch",48,13755.3411743259,16035.0097910744,18573.2127294846,2020,"2020-48",505.402716960978,427.424662104297,658.08943468902,13755.3411743259,16035.0097910744,18573.2127294846
"39","Dynamisch",49,14096.3230146853,16492.1792894659,19114.7354479071,2020,"2020-49",457.169498391437,340.981840359384,541.522718422468,14096.3230146853,16492.1792894659,19114.7354479071
"40","Dynamisch",50,14632.3672787741,17034.5630788573,19756.7660494463,2020,"2020-50",542.383789391366,536.044264088856,642.030601539227,14632.3672787741,17034.5630788573,19756.7660494463
"41","Dynamisch",51,15204.3955421554,17760.5260630603,20607.9129336776,2020,"2020-51",725.962984203059,572.028263381295,851.146884231301,15204.3955421554,17760.5260630603,20607.9129336776
"42","Dynamisch",52,15915.7172050954,18564.1600444057,21607.5077651951,2020,"2020-52",803.633981345407,711.32166293997,999.594831517483,15915.7172050954,18564.1600444057,21607.5077651951
"43","Dynamisch",53,16675.7172050954,19514.1600444057,22747.5077651951,2020,"2020-53",950,760.000000000002,1140,16675.7172050954,19514.1600444057,22747.5077651951
"44","Dynamisch",1,607.061918279455,880.218459832894,1159.99709554309,2021,"2021-1",880.218459832894,607.061918279455,1159.99709554309,17282.7791233748,20394.3785042386,23907.5048607382
"45","Dynamisch",2,1083.16326521827,1585.89364099318,2103.89592728152,2021,"2021-2",705.675181160285,476.101346938819,943.898831738428,17758.8804703136,21100.0536853989,24851.4036924766
"46","Dynamisch",3,1499.87304619355,2249.14182642988,2984.35186132288,2021,"2021-3",663.248185436706,416.709780975279,880.455934041357,18175.5902512889,21763.3018708356,25731.859626518
"47","Dynamisch",4,1818.9991462813,2754.93198611614,3650.65737919995,2021,"2021-4",505.790159686257,319.126100087744,666.305517877074,18494.7163513767,22269.0920305219,26398.1651443951
"48","Dynamisch",5,2122.17931117515,3224.65434709027,4336.15568147856,2021,"2021-5",469.72236097413,303.180164893851,685.498302278612,18797.8965162705,22738.814391496,27083.6634466737
"49","Dynamisch",6,2358.60833850319,3614.81621237833,4890.18743502162,2021,"2021-6",390.161865288062,236.429027328038,554.031753543059,19034.3255435986,23128.9762567841,27637.6952002167
