"","model","week","Laag","Gemiddeld","Hoog"
"45","Statisch",18,8255.61767174321,9445.00970222402,10634.2226034641
"46","Statisch",19,8708.02249492903,9962.59271268468,11216.9743158299
"47","Statisch",20,8977.31116706784,10270.6778356899,11563.8503747023
"48","Statisch",21,9161.96627430075,10481.936205112,11801.7081818797
"49","Statisch",22,9301.99651251087,10642.1404706943,11982.0837030865
"50","Statisch",23,9388.16891342178,10740.7277119887,12093.0839983006
"51","Statisch",24,9442.02666776679,10802.3447375402,12162.4591641227
"52","Statisch",25,9480.49648941823,10846.3568978737,12212.0128542714
"53","Statisch",26,9498.96199684009,10867.482734872,12235.7986240758
"54","Statisch",27,9517.42749310964,10888.608571729,12259.5843980874
"55","Statisch",28,9526.66023790492,10899.171490182,12271.477279621
"56","Statisch",29,9537.4317759139,10911.4948952065,12285.3523107523
"57","Statisch",30,9548.20332121126,10923.8183002104,12299.2273463328
"58","Statisch",31,9562.05245318775,10939.6626779116,12317.0666764268
"59","Statisch",32,9569.74641581091,10948.4651100286,12326.9774175776
"60","Statisch",33,9609.75502221632,10994.23775693,12378.5132810572
"61","Statisch",34,9651.30242545734,11041.7708898163,12432.0312837649
"62","Statisch",35,9685.1558742556,11080.5015904558,12475.6385486381
"63","Statisch",36,9711.31535321956,11110.4298588239,12509.3350709989
"64","Statisch",37,9742.09121187893,11145.6395859806,12548.978024363
"65","Statisch",38,9799.02653157247,11210.7775811435,12622.3175036401
"66","Statisch",39,9935.97912158393,11367.4608703025,12798.7285970208
"67","Statisch",40,10131.4058694064,11591.0426433159,13050.4612350921
"68","Statisch",41,10394.5394499676,11892.0858158902,13389.4082622554
"69","Statisch",42,10794.6256191948,12349.8122848157,13904.7662979996
"70","Statisch",43,11348.5915545395,12983.5873887631,14618.3387482617
"71","Statisch",44,12071.8250294663,13811.0159966227,15549.9471191828
"72","Statisch",45,12875.0757856711,14729.9898955573,16584.6266725829
"73","Statisch",46,13515.2140552707,15462.3522413036,17409.1987966222
"74","Statisch",47,13996.8565349038,16013.3844906572,18029.6104176803
"75","Interventie",11,28.0432053656154,236.597774285467,461.30531443176
"76","Interventie",12,493.329764635791,876.012810036188,1250.18772892908
"77","Interventie",13,1784.26690619384,2261.48090891247,2724.4792933058
"78","Interventie",14,3628.26571004383,4196.72634427893,4741.80632384777
"79","Interventie",15,5441.74068261793,6078.38221327439,6755.99451087606
"80","Interventie",16,6692.30516920046,7425.22256445063,8191.65878908219
"81","Interventie",17,7551.6239873106,8402.31217018761,9318.19813033515
"82","Interventie",18,7948.69486554488,8914.68341017213,9957.52457156595
"83","Interventie",19,7974.48717670152,9073.94366739317,10240.8095871155
"84","Interventie",20,7817.73955732364,9039.47494096629,10268.3769907365
"85","Interventie",21,7647.7585006654,8986.24415665238,10334.4434263811
"86","Interventie",22,7455.57436631413,8899.29487928797,10339.5425340923
"87","Interventie",23,7283.87597824323,8779.86319262937,10294.250594152
"88","Interventie",24,7000.54043556662,8674.06769818128,10353.844640845
"89","Interventie",25,6729.11425216667,8574.82230503102,10418.5571976656
"90","Interventie",26,6435.05108647195,8456.5876075967,10389.5679849563
"91","Interventie",27,6161.48440999939,8330.1769351685,10396.9717594801
"92","Interventie",28,5823.70660480465,8191.26647410787,10382.6503587344
"93","Interventie",29,5536.20378363793,7995.89840755307,10252.2874013665
"94","Interventie",30,5292.83064033494,7909.0550019015,10386.5335052022
"95","Interventie",31,5067.30050507222,7841.75216195949,10438.7726214568
"96","Interventie",32,4853.02102015339,7784.02243528884,10499.0518287454
"97","Interventie",33,5046.37927807503,8147.54757359046,10998.4045286662
"98","Interventie",34,4964.73030266277,8255.68303958425,11288.1991474638
"99","Interventie",35,4828.55678951835,8258.17905282676,11394.7990659043
"100","Interventie",36,4764.75591950411,8219.13848225992,11456.9164607032
"101","Interventie",37,4581.20925621711,8203.98112023639,11607.9120581713
"102","Interventie",38,4487.05229380447,8179.12211318078,11726.7493029645
"103","Interventie",39,4491.00163133926,8281.62642578072,11927.3227425114
"104","Interventie",40,4467.58144863527,8466.89425806776,12270.3710938151
"105","Interventie",41,4605.86358695306,8678.1631733454,12591.8344976524
"106","Interventie",42,4833.07211324669,9047.60375251718,13063.5866388953
"107","Interventie",43,5227.99761877125,9594.10522578124,13735.8315539512
"108","Interventie",44,5813.69824838147,10307.8177669192,14599.0509959939
"109","Interventie",45,6219.75359174369,10934.3973188265,15390.2476391677
"110","Interventie",46,6587.15158020268,11490.5357713302,16059.5183009559
"111","Interventie",47,6910.63603371171,11861.5632738531,16599.5844086518
"112","CBS/AMC",11,0,-34,0
"113","CBS/AMC",12,0,407,0
"114","CBS/AMC",13,0,1762,0
"115","CBS/AMC",14,0,3822,0
"116","CBS/AMC",15,0,5844,0
"117","CBS/AMC",16,0,7233,0
"118","CBS/AMC",17,0,8271,0
"119","CBS/AMC",18,0,8809,0
"120","CBS/AMC",19,0,8974,0
"121","CBS/AMC",20,0,8955,0
"122","CBS/AMC",21,0,8956,0
"123","CBS/AMC",22,0,8930,0
"124","CBS/AMC",23,0,8877,0
"125","CBS/AMC",24,0,8831,0
"126","CBS/AMC",25,0,8800,0
"127","CBS/AMC",26,0,8743,0
"128","CBS/AMC",27,0,8658,0
"129","CBS/AMC",28,0,8558,0
"130","CBS/AMC",29,0,8365,0
"131","CBS/AMC",30,0,8329,0
"132","CBS/AMC",31,0,8307,0
"133","CBS/AMC",32,0,8264,0
"134","CBS/AMC",33,0,8804,0
"135","CBS/AMC",34,0,8991,0
"136","CBS/AMC",35,0,9056,0
"137","CBS/AMC",36,0,9068,0
"138","CBS/AMC",37,0,9107,0
"139","CBS/AMC",38,0,9095,0
"140","CBS/AMC",39,0,9232,0
"141","CBS/AMC",40,0,9442,0
"142","CBS/AMC",41,0,9650,0
"143","CBS/AMC",42,0,10021,0
"144","CBS/AMC",43,0,10600,0
"145","CBS/AMC",44,0,11381,0
"146","CBS/AMC",45,0,12053,0
"147","CBS/AMC",46,0,12651,0
"148","CBS/AMC",47,0,13015,0
