"","model","week","Laag","Gemiddeld","Hoog"
"66","Statisch",36,9679.35340581727,10975.3071028087,12370.994654433
"67","Statisch",37,9710.01819649022,11010.0775983389,12410.1867502193
"68","Statisch",38,9766.74807702985,11074.4030144483,12482.6920863592
"69","Statisch",39,9903.20639754443,11229.1317199793,12657.0968203025
"70","Statisch",40,10099.4609539695,11451.6628923694,12907.9261519776
"71","Statisch",41,10363.177970868,11750.6891529938,13244.9779959691
"72","Statisch",42,10767.9527118562,12209.6596927434,13762.3131576892
"73","Statisch",43,11329.1179164903,12845.9597481617,14479.5279474299
"74","Statisch",44,12081.9380155074,13699.5753930592,15441.6931870503
"75","Statisch",45,12925.2188389286,14655.7639937605,16519.475516846
"76","Statisch",46,13607.5097413435,15429.4074986119,17391.4992124342
"77","Statisch",47,14154.8756270954,16050.0608195731,18091.0776013966
"78","Statisch",48,14677.7098829208,16642.8977537667,18759.3021115892
"79","Statisch",49,15120.8157813063,17145.3314078271,19325.6271449779
"80","Statisch",50,15622.1847618147,17713.8290098243,19966.4172534904
"81","Interventie",11,8.4136184268842,228.960066341605,448.16393176388
"82","Interventie",12,500.779319423711,875.550053022916,1231.95211042422
"83","Interventie",13,1798.90924007527,2264.84575100961,2751.33633220463
"84","Interventie",14,3629.59459279532,4201.46152806884,4802.50481231852
"85","Interventie",15,5391.77633790022,6087.25483419543,6756.79278259265
"86","Interventie",16,6688.31831068943,7438.77824394006,8204.0488035887
"87","Interventie",17,7573.46884812544,8415.47244414767,9278.68619890149
"88","Interventie",18,7942.81298647928,8930.75707263565,9940.84821894449
"89","Interventie",19,7988.17735672659,9101.59606813156,10280.66870202
"90","Interventie",20,7864.8605569508,9075.52533063039,10369.9149518538
"91","Interventie",21,7749.49221431968,9026.11348777913,10328.707625459
"92","Interventie",22,7631.46633674055,8938.99470750289,10345.8018271808
"93","Interventie",23,7374.24150774582,8815.47722064498,10329.0794262081
"94","Interventie",24,7072.60566008011,8712.4386517368,10442.1189747585
"95","Interventie",25,6836.02245464444,8614.96974131064,10555.6500214972
"96","Interventie",26,6606.50603851117,8499.93917928147,10550.0276780819
"97","Interventie",27,6285.33717364589,8374.61914747108,10614.7463937522
"98","Interventie",28,6104.61434201798,8236.61218625767,10563.0657320354
"99","Interventie",29,5826.11836040839,8037.08523140189,10451.8814604901
"100","Interventie",30,5663.74674610616,7957.7671754917,10546.195591012
"101","Interventie",31,5561.1635437233,7892.35542571789,10540.2422065203
"102","Interventie",32,5427.84374621051,7831.78899617044,10558.8532323709
"103","Interventie",33,5704.52513912343,8197.85818773542,11019.8493393272
"104","Interventie",34,5735.24578130741,8314.77515189964,11201.5634670606
"105","Interventie",35,5622.0195914102,8324.79448433416,11272.4844309691
"106","Interventie",36,5452.06785546351,8288.42259482066,11451.366411874
"107","Interventie",37,5322.70905411883,8277.1066446167,11480.9706767757
"108","Interventie",38,5205.06578638105,8254.15517438288,11607.2271809916
"109","Interventie",39,5105.56544378473,8364.51645539507,11803.3044535766
"110","Interventie",40,5211.01971183514,8558.33612044558,12110.7595207585
"111","Interventie",41,5308.72202082801,8779.55895358514,12495.1612525031
"112","Interventie",42,5602.98995712491,9158.55685760358,13090.9210969474
"113","Interventie",43,6030.42922127394,9718.44040660728,13715.7871462529
"114","Interventie",44,6603.50259422981,10438.6726513835,14592.2915477157
"115","Interventie",45,7147.0307965775,11079.8072270625,15292.2250165719
"116","Interventie",46,7650.6880623394,11661.0419073234,15986.0643425146
"117","Interventie",47,7827.0991354971,12024.3248203821,16504.7063544316
"118","Interventie",48,8105.4258708602,12404.1522257826,17142.3179543872
"119","Interventie",49,8391.05661541215,12847.989759472,17698.3866683474
"120","Interventie",50,8707.93266963361,13330.8786043167,18279.9609129502
"121","CBS/AMC",11,0,-34,0
"122","CBS/AMC",12,0,407,0
"123","CBS/AMC",13,0,1762,0
"124","CBS/AMC",14,0,3822,0
"125","CBS/AMC",15,0,5845,0
"126","CBS/AMC",16,0,7235,0
"127","CBS/AMC",17,0,8273,0
"128","CBS/AMC",18,0,8811,0
"129","CBS/AMC",19,0,8976,0
"130","CBS/AMC",20,0,8957,0
"131","CBS/AMC",21,0,8958,0
"132","CBS/AMC",22,0,8933,0
"133","CBS/AMC",23,0,8880,0
"134","CBS/AMC",24,0,8834,0
"135","CBS/AMC",25,0,8803,0
"136","CBS/AMC",26,0,8746,0
"137","CBS/AMC",27,0,8662,0
"138","CBS/AMC",28,0,8562,0
"139","CBS/AMC",29,0,8370,0
"140","CBS/AMC",30,0,8336,0
"141","CBS/AMC",31,0,8317,0
"142","CBS/AMC",32,0,8275,0
"143","CBS/AMC",33,0,8815,0
"144","CBS/AMC",34,0,9005,0
"145","CBS/AMC",35,0,9070,0
"146","CBS/AMC",36,0,9083,0
"147","CBS/AMC",37,0,9123,0
"148","CBS/AMC",38,0,9113,0
"149","CBS/AMC",39,0,9252,0
"150","CBS/AMC",40,0,9463,0
"151","CBS/AMC",41,0,9675,0
"152","CBS/AMC",42,0,10052,0
"153","CBS/AMC",43,0,10635,0
"154","CBS/AMC",44,0,11421,0
"155","CBS/AMC",45,0,12106,0
"156","CBS/AMC",46,0,12734,0
"157","CBS/AMC",47,0,13079,0
"158","CBS/AMC",48,0,13455,0
"159","CBS/AMC",49,0,13912,0
"160","CBS/AMC",50,0,14383,0
