"","model","week","Laag","Gemiddeld","Hoog"
"82","Interventie",24,7227.38032743524,8703.74671591154,10179.6444374579
"83","Interventie",25,7008.78040545567,8609.63852892631,10216.8295665779
"84","Interventie",26,6778.5936040543,8497.19881138684,10233.642596078
"85","Interventie",27,6461.37602344266,8375.00943245991,10319.6901401223
"86","Interventie",28,6165.49055832133,8238.48377131289,10384.1374551547
"87","Interventie",29,5818.4250174123,8038.28421680541,10276.6762874919
"88","Interventie",30,5617.70762449026,7954.83764326233,10269.3754148354
"89","Interventie",31,5503.60969667919,7880.93510924843,10263.3072318771
"90","Interventie",32,5404.2251326856,7817.01146417996,10287.5113763808
"91","Interventie",33,5703.46593095041,8180.80156588148,10761.7983296334
"92","Interventie",34,5654.49364330361,8288.28385493984,11004.6351830306
"93","Interventie",35,5557.66923482065,8291.32059773658,11100.274228583
"94","Interventie",36,5364.10144400671,8242.18940718508,11222.0628757426
"95","Interventie",37,5180.78921926723,8226.37188680794,11363.7327096144
"96","Interventie",38,4987.28299789506,8199.24154587329,11483.9912081862
"97","Interventie",39,4949.14082685139,8300.09927079453,11688.8913623969
"98","Interventie",40,5032.39766870532,8489.44454849185,11986.9216836269
"99","Interventie",41,5116.81267695265,8701.0447875125,12253.9584642033
"100","Interventie",42,5401.81604188764,9068.61224302997,12728.2185008727
"101","Interventie",43,5859.01986019213,9603.16154491935,13411.3820810505
"102","Interventie",44,6425.69873680816,10286.3371010294,14235.9793936312
"103","CBS/AMC",11,0,-36,0
"104","CBS/AMC",12,0,405,0
"105","CBS/AMC",13,0,1760,0
"106","CBS/AMC",14,0,3820,0
"107","CBS/AMC",15,0,5842,0
"108","CBS/AMC",16,0,7231,0
"109","CBS/AMC",17,0,8269,0
"110","CBS/AMC",18,0,8806,0
"111","CBS/AMC",19,0,8971,0
"112","CBS/AMC",20,0,8951,0
"113","CBS/AMC",21,0,8951,0
"114","CBS/AMC",22,0,8924,0
"115","CBS/AMC",23,0,8871,0
"116","CBS/AMC",24,0,8825,0
"117","CBS/AMC",25,0,8794,0
"118","CBS/AMC",26,0,8736,0
"119","CBS/AMC",27,0,8649,0
"120","CBS/AMC",28,0,8548,0
"121","CBS/AMC",29,0,8354,0
"122","CBS/AMC",30,0,8319,0
"123","CBS/AMC",31,0,8291,0
"124","CBS/AMC",32,0,8247,0
"125","CBS/AMC",33,0,8785,0
"126","CBS/AMC",34,0,8968,0
"127","CBS/AMC",35,0,9032,0
"128","CBS/AMC",36,0,9038,0
"129","CBS/AMC",37,0,9074,0
"130","CBS/AMC",38,0,9057,0
"131","CBS/AMC",39,0,9188,0
"132","CBS/AMC",40,0,9395,0
"133","CBS/AMC",41,0,9593,0
"134","CBS/AMC",42,0,9951,0
"135","CBS/AMC",43,0,10541,0
"136","CBS/AMC",44,0,11269,0
