"","model","week","Laag","Gemiddeld","Hoog"
"46","Statisch",32,9715.93908697835,11063.0061187787,12447.402054276
"47","Statisch",33,9756.99458075766,11109.7537473589,12499.999537508
"48","Statisch",34,9799.62911698327,11158.2993616135,12554.6199735207
"49","Interventie",11,14.1380309232444,230.142702646275,445.43072312289
"50","Interventie",12,500.982583268267,858.16447439824,1181.58369890415
"51","Interventie",13,1779.13529509483,2242.99472722081,2712.69678444024
"52","Interventie",14,3620.77580297229,4194.61339184724,4799.88622878101
"53","Interventie",15,5425.20291940428,6088.42308608018,6784.67402113494
"54","Interventie",16,6686.90428078039,7435.51157533765,8218.39362211952
"55","Interventie",17,7538.6001025172,8411.54645598923,9373.87237794432
"56","Interventie",18,7926.18198654682,8918.03811807545,9992.17287430118
"57","Interventie",19,7954.31193885127,9070.57867709111,10225.0576679114
"58","Interventie",20,7827.35907645269,9034.22266686289,10262.4603644652
"59","Interventie",21,7685.6100044369,8978.08641170071,10306.5955610723
"60","Interventie",22,7429.1740369281,8892.29510529004,10370.0674223018
"61","Interventie",23,7180.71172873424,8771.87791193717,10314.281802813
"62","Interventie",24,6984.93265814326,8665.51177576665,10390.7784728963
"63","Interventie",25,6788.48662650221,8566.70808942863,10384.9532925949
"64","Interventie",26,6573.49027594212,8454.19518169672,10357.137141683
"65","Interventie",27,6317.40766919726,8323.40194136987,10318.9224714442
"66","Interventie",28,6116.78691597926,8181.09361604514,10295.3288318831
"67","Interventie",29,5772.52502663167,7982.68144768498,10276.5160891766
"68","Interventie",30,5556.06026880757,7899.42103382939,10268.284567196
"69","Interventie",31,5368.57540664343,7810.58443664454,10300.9774268274
"70","Interventie",32,5160.45786143638,7740.99906755959,10425.0380119191
"71","Interventie",33,5386.7116662692,8102.36590604207,10900.4577321803
"72","Interventie",34,5317.07055551036,8196.77197750543,11102.2099615539
"73","CBS/AMC",11,0,164,0
"74","CBS/AMC",12,0,683,0
"75","CBS/AMC",13,0,2027,0
"76","CBS/AMC",14,0,3997,0
"77","CBS/AMC",15,0,6066,0
"78","CBS/AMC",16,0,7356,0
"79","CBS/AMC",17,0,8336,0
"80","CBS/AMC",18,0,8736,0
"81","CBS/AMC",19,0,8786,0
"82","CBS/AMC",20,0,8510,0
"83","CBS/AMC",21,0,8469,0
"84","CBS/AMC",22,0,8371,0
"85","CBS/AMC",23,0,8192,0
"86","CBS/AMC",24,0,8077,0
"87","CBS/AMC",25,0,7877,0
"88","CBS/AMC",26,0,7473,0
"89","CBS/AMC",27,0,7273,0
"90","CBS/AMC",28,0,7030,0
"91","CBS/AMC",29,0,6702,0
"92","CBS/AMC",30,0,6535,0
"93","CBS/AMC",31,0,6232,0
"94","CBS/AMC",32,0,5754,0
"95","CBS/AMC",33,0,5829,0
"96","CBS/AMC",34,0,5617,0
